,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
66,HDN3_IzGT8yH3q6-a6BsXHJazMwFbN3ogCteNQXcf3I,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Biden tells CEOs to ‘raise the bar on cybersecurity’; Big Tech pledges billions,MarketWatch,2021-08-26T12:54:00Z,https://www.marketwatch.com/story/biden-administration-to-roll-out-cybersecurity-steps-as-president-meets-with-ceos-from-silicon-valley-other-sectors-11629842515,"['AAPL', 'MSFT', 'AMZN', 'GOOG', 'GOOGL', 'IBM', 'ADP', 'JPM', 'BAC', 'USB', 'COP', 'DUK', 'PCG', 'SO', 'WMB', 'TRV', 'SWI']","Government officials and big companies on Wednesday will offer a set of announcements on cybersecurity related to technology and workforces, according to a senior Biden administration official.",https://www.marketwatch.com/amp/story/biden-administration-to-roll-out-cybersecurity-steps-as-president-meets-with-ceos-from-silicon-valley-other-sectors-11629842515,https://images.mktw.net/im-391256/social,
67,2mkikEZyMWKthRx4fujlkEgbOO2gsPe34TSahRYH6m8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Williams Companies, Inc. The (WMB) Down 1.7% Since Last Earnings Report: Can It Rebound?",Zacks Equity Research,2021-09-01T15:30:36Z,https://www.zacks.com/stock/news/1789814/williams-companies-inc-the-wmb-down-17-since-last-earnings-report-can-it-rebound,['WMB'],"Williams Companies, Inc. The (WMB) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.",https://www.zacks.com/amp/stock/news/1789814/williams-companies-inc-the-wmb-down-17-since-last-earnings-report-can-it-rebound,https://staticx-tuner.zacks.com/images/default_article_images/default0.jpg,
68,ptyViRFIe3VJNVcsBG_0DB0wVq6j91b925pIiwFr19A,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Midstream Weekly Recap: Midstream Is The Ultimate Safe Haven In Today's Frothy Market,HFIR MLPs,2021-09-03T07:05:25Z,https://seekingalpha.com/article/4453381-midstream-weekly-recap-ultimate-safe-haven-in-today-frothy-market,"['CQP', 'ETRN', 'HMLP', 'LNG', 'NMM', 'NNA', 'PAA', 'TELL', 'WMB', 'KNOP']",Midstream followed oil and gas prices and rebounded strongly from prior weeks’ losses. Click here to read the latest edition of Midstream Weekly Recap.,https://seekingalpha.com/amp/article/4453381-midstream-weekly-recap-ultimate-safe-haven-in-today-frothy-market,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/119744231/medium_image_119744231.jpg,
69,-ZhDOJCtpZbaHKLEd1upXc6wGOzoYQ_OeS8qK6hkyPg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Williams (WMB) Lifts Shareholder Value With $1.5B Buyback Plan,Zacks Equity Research,2021-09-10T17:50:00Z,https://www.zacks.com/stock/news/1795017/williams-wmb-lifts-shareholder-value-with-15b-buyback-plan,"['WMB', 'DVN', 'CLR', 'MTDR']",Williams' (WMB) new share buyback program worth $1.5 billion underpins its stable finances and its commitment to reward its shareholders.,https://www.zacks.com/amp/stock/news/1795017/williams-wmb-lifts-shareholder-value-with-15b-buyback-plan,https://staticx-tuner.zacks.com/images/articles/main/17/586.jpg,
70,-BSDT7H0A4wZWmr4viqQmpM_7KjOKU1xjIdCW3tog7M,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Energy stocks are on a big run — and still have some catching up to do,MarketWatch,2021-09-11T14:12:00Z,https://www.marketwatch.com/story/energy-stocks-are-on-a-big-run-and-still-have-some-catching-up-to-do-11631277434,"['AMLP', 'WMB', 'LNG', 'COP', 'FANG', 'BKR', 'VLO', 'DVN', 'MPC', 'TRGP', 'PXD', 'SLB', 'EOG', 'PSX', 'EQT', 'HAL', 'DTM', 'CVX', 'HES', 'XEC', 'NOV', 'MRO', 'APA', 'COG', 'OXY', 'HFC', 'XOM', 'CLR', 'KMI', 'OKE', 'AM']",Energy stocks have lagged behind commodities prices as the world economy has rebounded.,https://www.marketwatch.com/amp/story/energy-stocks-are-on-a-big-run-and-still-have-some-catching-up-to-do-11631277434,https://images.mktw.net/im-398845/social,
71,Jah4WZkb1dJeE5dBfHyn4k7DovgLqZmI-PpROQitK6A,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Like Dividends? You'll Love These 3 Stocks,newsfeedback@fool.com (James Brumley),2021-09-13T15:23:00Z,https://www.fool.com/investing/2021/09/13/like-dividends-youll-love-these-3-stocks/,"['FITB', 'IBM', 'BAC', 'WFC', 'WMB']","They're not complicated companies. They're just simple, cash-driving business being very well run.",https://www.fool.com/amp/investing/2021/09/13/like-dividends-youll-love-these-3-stocks/,https://g.foolcdn.com/editorial/images/642730/love-heart-sign.jpg,['investing']
72,Wa_UBCX_TV0K3ditBtyvkyVitZxlQFYC_QSyTZjIr-A,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",ExxonMobil & Chevron Highlight the Oil & Gas Stock Roundup,Nilanjan Choudhury,2021-09-14T11:24:00Z,https://www.zacks.com/stock/news/1795937/exxonmobil-chevron-highlight-the-oil-gas-stock-roundup,"['WMB', 'CVX', 'XOM', 'RIG', 'VLO', 'SU', 'ENB']","Apart from ExxonMobil (XOM) and Chevron (CVX) there was news from The Williams Companies (WMB), Enbridge (ENB) and Suncor Energy (SU) during the week.",https://www.zacks.com/amp/stock/news/1795937/exxonmobil-chevron-highlight-the-oil-gas-stock-roundup,https://staticx-tuner.zacks.com/images/articles/main/d4/1323.jpg,
73,wpi9ATTPvBP0Gt7EblvK-YY6gvvKWpqYAh6MIDIrK7c,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Midstream Buybacks Gain Traction on Free Cash Flow Recovery,Nilanjan Choudhury,2021-09-15T14:12:00Z,https://www.zacks.com/stock/news/1796747/midstream-buybacks-gain-traction-on-free-cash-flow-recovery,"['WMB', 'PAA', 'MMP', 'MPLX', 'ENLC', 'RTLR']","The favorable macro environment has helped midstream energy operators like MPLX, PAA, and MMP to generate significant ""excess cash"", which they have been using to increase stockholder returns through buybacks..",https://www.zacks.com/amp/stock/news/1796747/midstream-buybacks-gain-traction-on-free-cash-flow-recovery,https://staticx-tuner.zacks.com/images/articles/main/be/2065.jpg,
74,ViNZnml_zga1O7kghPFnt5GCt-m-2D-25NwPwESfOI8,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Wall Street sees as much as 70% upside for these highly rated energy stocks in rally mode,MarketWatch,2021-09-18T23:56:00Z,https://www.marketwatch.com/story/wall-street-sees-as-much-as-70-upside-for-these-highly-rated-energy-stocks-in-rally-mode-11631720833,"['ESTE', 'REGI', 'FLMN', 'PVAC', 'NESR', 'LPG', 'FANG', 'NOG', 'PDCE', 'TALO', 'GPRE', 'EOG', 'BCEI', 'NEX', 'MTDR', 'DVN', 'PXD', 'COP', 'VLO', 'OAS', 'DEN', 'SLB', 'MPC', 'CHX', 'TRGP', 'WHD', 'CHK', 'LNG', 'WMB', 'BKR', 'WLL', 'EFR']","Crude oil shot up more than 3% in only one day amid rising demand and a supply disruption, while many oil and gas stocks were up even more.",https://www.marketwatch.com/amp/story/wall-street-sees-as-much-as-70-upside-for-these-highly-rated-energy-stocks-in-rally-mode-11631720833,https://images.mktw.net/im-401464/social,
75,ONfHhLPbxsZ8daH3fM7qjUXFxUegegxQpIMe9Ra3_iY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Shell (RDS.A) Restarts Production at Perdido Offshore Platform,Zacks Equity Research,2021-09-20T13:40:00Z,https://www.zacks.com/stock/news/1798433/shell-rdsa-restarts-production-at-perdido-offshore-platform,"['WMB', 'RDS.A', 'CNQ', 'CLR']",Shell (RDS.A) resumes production at its Perdido platform in the Gulf of Mexico as the platform's position in the westernmost deepwater Gulf made it highly exposed to hurricane Nicholas.,https://www.zacks.com/amp/stock/news/1798433/shell-rdsa-restarts-production-at-perdido-offshore-platform,https://staticx-tuner.zacks.com/images/articles/main/0a/430.jpg,
76,u6tlJATxVYDha3B10VtafMnyYj6TFPRZpvM5ty_otwc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Key Highlights From Williams' (WMB) Latest Presentation,Zacks Equity Research,2021-09-21T11:53:00Z,https://www.zacks.com/stock/news/1798833/key-highlights-from-williams-wmb-latest-presentation,"['WMB', 'IMO', 'CLR', 'NOG']","Despite being a fundamentally strong midstream operator, The Williams Companies (WMB) has largely underperformed the industry in a year's time.",https://www.zacks.com/amp/stock/news/1798833/key-highlights-from-williams-wmb-latest-presentation,https://staticx-tuner.zacks.com/images/articles/main/3b/649.jpg,
77,HKZshsPs9424vJNl7hdgLKgj70thvMTPGEJcAUfZECM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Shell (RDS.A) to Shut WD-143 Stations to Fix Ida-Led Damages,Zacks Equity Research,2021-09-21T18:04:00Z,https://www.zacks.com/stock/news/1799217/shell-rdsa-to-shut-wd-143-stations-to-fix-ida-led-damages,"['WMB', 'RDS.A', 'CNQ', 'CLR']",Shell (RDS.A) is the largest Gulf Coast oil producer in the United States and the time it will take to renovate its underground pipes damaged by Hurricane Ida will impact its production.,https://www.zacks.com/amp/stock/news/1799217/shell-rdsa-to-shut-wd-143-stations-to-fix-ida-led-damages,https://staticx-tuner.zacks.com/images/articles/main/a6/528.jpg,
78,m7eXABI9A5MbLZJnbnhtp6-8nzZfADVqmX20zSsX0lk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Williams (WMB) Signs MoU With Orsted on Clean Energy Goals,Zacks Equity Research,2021-09-28T22:28:00Z,https://www.zacks.com/stock/news/1802194/williams-wmb-signs-mou-with-orsted-on-clean-energy-goals,"['WMB', 'BP', 'RDS.A', 'EQNR']",Williams' (WMB) energy infrastructure network is flexible enough to accommodate future renewable energy storage and transportation.,https://www.zacks.com/amp/stock/news/1802194/williams-wmb-signs-mou-with-orsted-on-clean-energy-goals,https://staticx-tuner.zacks.com/images/articles/main/78/189.jpg,
79,YOgcdqaXWE0KABHkCDK4Q3uPIGU2czA8dXDF0LqNP00,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Tracking Bruce Berkowitz's Fairholme Portfolio - Q2 2021 Update,John Vincent,2021-09-30T05:22:56Z,https://seekingalpha.com/article/4457757-tracking-bruce-berkowitzs-fairholme-portfolio-q2-2021-update,"['AAPL', 'BABA', 'BRK.A', 'BRK.B', 'CMC', 'CVS', 'ENB', 'ENBA', 'EPD', 'ET', 'INTC', 'JOE', 'KMI', 'ORI', 'T', 'TBB', 'TBC', 'TRP', 'VST', 'VZ', 'WES', 'WMB']","Bruce Berkowitz’s 13F stock portfolio value increased this quarter from $1.21B to $1.27B. Several small positions were dropped, and new ones added during the quarter.",https://seekingalpha.com/amp/article/4457757-tracking-bruce-berkowitzs-fairholme-portfolio-q2-2021-update,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1013942720/medium_image_1013942720.jpg,
80,6hfFzHUOHl8WXHHy2rw6NW5fK_VbPY6lGqUccspy6Lo,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Better Dividend Stock: The Williams Companies vs. Enbridge,newsfeedback@fool.com (Reuben Gregg Brewer),2021-10-02T11:30:00Z,https://www.fool.com/investing/2021/10/02/better-dividend-stock-the-williams-companies-vs-en/,"['ENB', 'WMB']","Two of the best-known names in the midstream space. Is one of them better than the other? Yes, by a little bit.",https://www.fool.com/amp/investing/2021/10/02/better-dividend-stock-the-williams-companies-vs-en/,https://g.foolcdn.com/editorial/images/644655/17_08_09-the-word-yield-spelled-out-with-dice-sitting-atop-stacks-of-coins-_gettyimages-513232938.jpg,['investing']
81,_CFgF8TwuLNYQ4OWleZ2IOoUKnZmyIK5q_GO_vZzW3o,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",The 1 Bright Spot in the Stock Market Today,newsfeedback@fool.com (Dan Caplinger),2021-10-04T18:09:00Z,https://www.fool.com/investing/2021/10/04/the-1-bright-spot-in-the-stock-market-today/,"['ENPH', 'DVN', 'SPWR', 'WMB', 'RRC', 'XOP', 'CPE', 'JKS', 'XLE', 'ESTE', 'GTE']","Even as most stocks fell, this group of companies did quite well. Find out why.",https://www.fool.com/amp/investing/2021/10/04/the-1-bright-spot-in-the-stock-market-today/,https://g.foolcdn.com/editorial/images/645414/energy-gettyimages-538579476.jpg,['investing']
82,r-6t1EOKlI_NBfAOCzLsbFEF4tbQB-NFi1r_tK6bf8E,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",KMI vs. WMB: Which Stock Is the Better Value Option?,Zacks Equity Research,2021-10-08T15:40:10Z,https://www.zacks.com/stock/news/1808337/kmi-vs-wmb-which-stock-is-the-better-value-option,"['KMI', 'WMB']",KMI vs. WMB: Which Stock Is the Better Value Option?,https://www.zacks.com/amp/stock/news/1808337/kmi-vs-wmb-which-stock-is-the-better-value-option,https://staticx-tuner.zacks.com/images/default_article_images/default31.jpg,
83,SwlJOOy2OmkRqycb3JzM_NXJliW19LUqG4v9yXVMlnk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Top Stock Reports for NextEra, Raytheon & Bristol-Myers",Mark Vickery,2021-10-11T19:48:00Z,https://www.zacks.com/research-daily/1809397/top-stock-reports-for-nextera-raytheon-bristol-myers,"['NEE', 'WMB', 'BMY', 'PBR', 'OXY', 'RTX']","Today's Research Daily features new research reports on 12 major stocks, including NextEra Energy, Inc. (NEE), Raytheon Technologies Corporation (RTX), and Bristol-Myers Squibb Company (BMY).",,https://staticx-tuner.zacks.com/images/articles/main/74/11868.jpg,
84,YqT27E5j_p0_vaV7goKWInOVAndnAgw_8CrdlCvVBu8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights: NextEra Energy, Raytheon, Bristol-Myers Squibb, Williams Companies and Occidental Petroleum",Zacks Equity Research,2021-10-12T12:06:00Z,https://www.zacks.com/stock/news/1809579/the-zacks-analyst-blog-highlights-nextera-energy-raytheon-bristol-myers-squibb-williams-companies-and-occidental-petroleum,"['NEE', 'WMB', 'BMY', 'OXY', 'RTX']","The Zacks Analyst Blog Highlights: NextEra Energy, Raytheon, Bristol-Myers Squibb, Williams Companies and Occidental Petroleum",https://www.zacks.com/amp/stock/news/1809579/the-zacks-analyst-blog-highlights-nextera-energy-raytheon-bristol-myers-squibb-williams-companies-and-occidental-petroleum,https://staticx-tuner.zacks.com/images/articles/main/1d/1298.jpg,
85,KSU_57TPNHWpNEGHhiOIelsMwUqNMUZjI-3UkvDFtos,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}","3 Sectors Set To Report Explosive Earnings, Sales Growth As Q3 Season Starts",Investing.com,2021-10-13T09:00:00Z,https://www.investing.com/analysis/3-sectors-set-to-report-explosive-earnings-sales-growth-as-q3-season-starts-200604889,"['JPM', 'BAC', 'C', 'WFC', 'GS', 'MS', 'XOM', 'CVX', 'OXY', 'FANG', 'XLE', 'COP', 'EOG', 'SLB', 'MPC', 'PXD', 'PSX', 'KMI', 'WMB', 'XLB', 'LIN', 'SHW', 'APD', 'FCX', 'ECL', 'NEM', 'DD', 'DOW', 'PPG', 'IFF', 'NUE', 'MOS', 'GE', 'UAL', 'XLI', 'HON', 'UPS', 'UNP', 'BA', 'RTX', 'CAT', 'MMM', 'DE', 'LMT']",,https://m.investing.com/analysis/3-sectors-set-to-report-explosive-earnings-sales-growth-as-q3-season-starts-200604889?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,
86,dsixTQWtIYtEy6WXtTjl_oZXDa-glPXm6K0dqSH66Og,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Inflation Isn't Transitory,Jonathan Weber,2021-10-15T10:45:00Z,https://seekingalpha.com/article/4459900-inflation-isnt-transitory-cash-is-trash,"['AAPL', 'ABBV', 'AROC', 'BBL', 'BHP', 'BMY', 'BND', 'CNQ', 'DBC', 'DIA', 'ENB', 'EPD', 'ET', 'FB', 'GOOG', 'MPW', 'NEM', 'O', 'RDS.A', 'RDS.B', 'RIO', 'SPG', 'SPY', 'TBT', 'TLT', 'TSLA', 'VALE', 'VNQ', 'WMB']",Inflation continues to come in above expectations and continues to run well ahead of the 2% target range.,https://seekingalpha.com/amp/article/4459900-inflation-isnt-transitory-cash-is-trash,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1273611633/medium_image_1273611633.jpg,
87,H1xn-9FXHkFybLdobqXIBBLsbmswr43xAqfusNZNsng,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",5 quality energy stocks with high dividend yields propelled by soaring oil prices,MarketWatch,2021-10-20T10:36:00Z,https://www.marketwatch.com/story/five-quality-energy-stocks-with-high-dividend-yields-propelled-by-soaring-oil-prices-11634220266,"['OKE', 'XOM', 'VLO', 'CVX', 'PSX', 'AM', 'ALTM', 'AROC', 'FLMN', 'KMI', 'WMB', 'ETRN', 'SOI', 'DTM', 'REPX']","These stocks have dividend yields as high as 5.91%, and the companies never cut dividends after oil prices began their long decline in 2014.",https://www.marketwatch.com/amp/story/five-quality-energy-stocks-with-high-dividend-yields-propelled-by-soaring-oil-prices-11634220266,https://images.mktw.net/im-417137/social,
88,c8YpsMbK7vqiJUjvZ2uR_yyq-qrP4keRS1lDCJC8W_Y,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","28 Stocks To Benefit From Inflation, According To Jim Cramer",Craig Jones,2021-10-20T10:45:08Z,https://www.benzinga.com/trading-ideas/long-ideas/21/10/23455922/28-stocks-to-benefit-from-inflation-according-to-jim-cramer,"['PXD', 'LNG', 'WFC', 'NOW', 'WMB', 'ADBE', 'FB', 'AMAT', 'PANW', 'AMZN', 'WDAY', 'MSFT', 'SNOW', 'NVDA', 'SNAP', 'AMD', 'TELL', 'CRM', 'CTRA', 'CVX', 'CRWD', 'DVN', 'NET', 'EPD', 'GS', 'JNJ', 'LLY', 'MS']","On CNBC’s “Mad Money,” Jim Cramer advised against falling into the trap of “thinking that the whole market will get wrecked by persistent inflation.”
He said there were “vast swathes of the market” that could benefit from inflation, including some banking, tech and large pharma stocks.
“That’s a huge chunk of this market, unlike any combination I’ve ever seen. Plenty of winners out there if you just stop freaking out and start looking at the opportunities,” Cramer commented.
See Also:",https://www.benzinga.com/amp/content/23455922,https://cdn2.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/1200px-jimcramerphoto_0_34.jpg?width=720,"['Long Ideas', 'Penny Stocks', 'Small Cap', 'Top Stories', 'Economics', 'Media', 'Trading Ideas']"
89,IXIdo5cSxYYtaXitPGZuZSYL11Yn9hZlRu-YHJR2M3I,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",KMI vs. WMB: Which Stock Is the Better Value Option?,Zacks Equity Research,2021-10-25T15:40:10Z,https://www.zacks.com/stock/news/1815921/kmi-vs-wmb-which-stock-is-the-better-value-option,"['KMI', 'WMB']",KMI vs. WMB: Which Stock Is the Better Value Option?,https://www.zacks.com/amp/stock/news/1815921/kmi-vs-wmb-which-stock-is-the-better-value-option,https://staticx-tuner.zacks.com/images/default_article_images/default25.jpg,
90,p8N9da9Ez7U_XQdEyq_eq8Q9To5yvdqQEcT-8JH0MeA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Williams Companies, Inc. The (WMB) Earnings Expected to Grow: What to Know Ahead of Next Week's Release",Zacks Equity Research,2021-10-25T19:01:20Z,https://www.zacks.com/stock/news/1816198/williams-companies-inc-the-wmb-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release,['WMB'],"Williams Companies, Inc. The (WMB) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.",https://www.zacks.com/amp/stock/news/1816198/williams-companies-inc-the-wmb-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release,https://staticx-tuner.zacks.com/images/default_article_images/default26.jpg,
91,yv8Lg4pu-IKpZawX8Gde3JCnysg0hB6o_yIbA9qpXjA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",How is Williams Companies (WMB) Placed Ahead of Q3 Earnings?,Zacks Equity Research,2021-10-27T17:29:00Z,https://www.zacks.com/stock/news/1817805/how-is-williams-companies-wmb-placed-ahead-of-q3-earnings,"['WMB', 'TRP', 'WLL', 'TRGP']",Williams Companies' (WMB) Transmission & Gulf of Mexico segment comprising its Transco Pipeline and assets in the Gulf Coast area is likely to have performed well in the third quarter.,https://www.zacks.com/amp/stock/news/1817805/how-is-williams-companies-wmb-placed-ahead-of-q3-earnings,https://staticx-tuner.zacks.com/images/articles/main/2a/11096.jpg,
92,Cv3Y0ND1Syg6Zm_hJFPiHI4NM6ohOAzc7LKAo8EHKSk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Williams Companies, Inc. The (WMB) Beats Q3 Earnings and Revenue Estimates",Zacks Equity Research,2021-11-01T21:55:07Z,https://www.zacks.com/stock/news/1821312/williams-companies-inc-the-wmb-beats-q3-earnings-and-revenue-estimates,['WMB'],"Williams Companies, Inc. The (WMB) delivered earnings and revenue surprises of 21.43% and 6.42%, respectively, for the quarter ended September 2021. Do the numbers hold clues to what lies ahead for the stock?",https://www.zacks.com/amp/stock/news/1821312/williams-companies-inc-the-wmb-beats-q3-earnings-and-revenue-estimates,https://staticx-tuner.zacks.com/images/default_article_images/default34.jpg,
93,spwAteFf9K_VHYLWiSOjzpKm4mbi8bwxRd3lPcE5atI,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Williams (WMB) Q3 Earnings and Sales Top Estimates, Rise Y/Y",Zacks Equity Research,2021-11-02T18:31:00Z,https://www.zacks.com/stock/news/1822171/williams-wmb-q3-earnings-and-sales-top-estimates-rise-yy,"['WMB', 'LNG', 'CLR', 'FANG']",Williams' (WMB) Q3 total costs and expenses rise to $2.12 billion from $1.3 billion a year ago amid higher product plus operating and maintenance expenses besides depreciation and amortization costs.,https://www.zacks.com/amp/stock/news/1822171/williams-wmb-q3-earnings-and-sales-top-estimates-rise-yy,https://staticx-tuner.zacks.com/images/articles/main/af/2051.jpg,
94,Yd6aZZfvFKl7Aj9INpv0GPz8-QJ1XEgnR1me9YuyrU8,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}","The Williams Companies, inc (WMB) Q3 2021 Earnings Call Transcript",newsfeedback@fool.com (Motley Fool Transcribers),2021-11-02T22:31:06Z,https://www.fool.com/earnings/call-transcripts/2021/11/02/the-williams-companies-inc-wmb-q3-2021-earnings-ca/,['WMB'],"WMB earnings call for the period ending September 30, 2021.",https://www.fool.com/amp/earnings/call-transcripts/2021/11/02/the-williams-companies-inc-wmb-q3-2021-earnings-ca/,https://g.foolcdn.com/editorial/images/1/featured-transcript-logo-template.jpg,['earningscall-transcripts']
