,id,publisher,title,author,published_utc,article_url,tickers,image_url,description,keywords,amp_url
82,p-HMiPUFklxugilfEIsE9LrEo-TDNAge2fWUwIL7LQk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Bear of the Day: Select Energy Services (WTTR),David Bartosiak,2021-07-20T15:23:00Z,https://www.zacks.com/commentary/1763808/bear-of-the-day-select-energy-services-wttr,"['HLX', 'BKR', 'WTTR']",https://staticx-tuner.zacks.com/images/default_article_images/default329.jpg,It feels like the move in energy is over. Earnings could be confirming.,,https://www.zacks.com/amp/commentary/1763808/bear-of-the-day-select-energy-services-wttr
83,1RmfVaE05wVu1tpxzYOrJ6T5hPIcUHoPEczt1-itYng,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Baker Hughes (BKR) Misses Q2 Earnings Estimates,Zacks Equity Research,2021-07-21T12:15:05Z,https://www.zacks.com/stock/news/1764810/baker-hughes-bkr-misses-q2-earnings-estimates,['BKR'],https://staticx-tuner.zacks.com/images/default_article_images/default20.jpg,"Baker Hughes (BKR) delivered earnings and revenue surprises of -41.18% and 4.36%, respectively, for the quarter ended June 2021. Do the numbers hold clues to what lies ahead for the stock?",,https://www.zacks.com/amp/stock/news/1764810/baker-hughes-bkr-misses-q2-earnings-estimates
84,TgKC4e9mdh6baAf8P7053wm19FiqnkVgGLtosXU-_U0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Baker Hughes (BKR) Q2 Earnings Miss, Revenues Beat Estimates",Zacks Equity Research,2021-07-21T14:47:00Z,https://www.zacks.com/stock/news/1765061/baker-hughes-bkr-q2-earnings-miss-revenues-beat-estimates,"['MMP', 'CQP', 'BKR', 'NEX']",https://staticx-tuner.zacks.com/images/articles/main/a0/644.jpg,"Baker Hughes (BKR) expects the industry to be on a footing for a stronger recovery in 2022, as spending and activity levels are gradually gaining momentum.",,https://www.zacks.com/amp/stock/news/1765061/baker-hughes-bkr-q2-earnings-miss-revenues-beat-estimates
85,DZHVYoSZyTjChEP9ZE11xg-rtAZZrwPs03hFG6GAHP4,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Baker Hughes Co (BKR) Q2 2021 Earnings Call Transcript,newsfeedback@fool.com (Motley Fool Transcribers),2021-07-21T19:30:30Z,https://www.fool.com/earnings/call-transcripts/2021/07/21/baker-hughes-co-bkr-q2-2021-earnings-call-transcri/,['BKR'],https://g.foolcdn.com/editorial/images/1/featured-transcript-logo-template.jpg,"BKR earnings call for the period ending June 30, 2021.",['earningscall-transcripts'],https://www.fool.com/amp/earnings/call-transcripts/2021/07/21/baker-hughes-co-bkr-q2-2021-earnings-call-transcri/
86,4hXbUJbbjskZpyKxJJltk1MuOblbG4BMsRq6_SX1ZvA,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Oil prices move up to end the volatile week with a modest gain,MarketWatch,2021-07-23T19:04:00Z,https://www.marketwatch.com/story/oil-prices-edge-lower-on-track-for-small-weekly-loss-11627039889,['BKR'],https://images.mktw.net/im-327316/social,"Oil futures move up on Friday, with gains for a fourth-straight session allowing prices to rebound from the lowest settlements since May after a sharp drop on Monday.",,https://www.marketwatch.com/amp/story/oil-prices-edge-lower-on-track-for-small-weekly-loss-11627039889
87,iSONNdck5WHL3WmnOQtba4WEP76ygXNtZ1z99p644GU,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",U.S. oil futures suffer first loss in 5 sessions as demand worries prevail,MarketWatch,2021-07-26T19:12:00Z,https://www.marketwatch.com/story/oil-prices-edge-lower-on-covid-worries-concerns-over-china-imports-11627300075,['BKR'],https://images.mktw.net/im-347261/social,"U.S. benchmark oil futures suffer their first loss in five sessions on Monday, but global benchmark crude prices end with a gain, as traders weigh prospects for demand amid the spread of the delta variant of the coronavirus that causes COVID-19 and reports of a crackdown by China on crude importers.",,https://www.marketwatch.com/amp/story/oil-prices-edge-lower-on-covid-worries-concerns-over-china-imports-11627300075
88,Ry77aS7Qm9q-bC_wc9i3NiAVr3z2UZFjI9x-xco5-5c,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","General Electric (GE) Beats Q2 Earnings Estimates, Hikes View",Zacks Equity Research,2021-07-27T14:40:00Z,https://www.zacks.com/stock/news/1768460/general-electric-ge-beats-q2-earnings-estimates-hikes-view,"['GE', 'DHR', 'BKR', 'WAB']",https://staticx-tuner.zacks.com/images/articles/main/fb/468.jpg,"General Electric's (GE) Q2 earnings reflect gains from healthy sales performance in the Industrial segment, cost reduction and improved margin. It increases the free cash flow projection for 2021.",,https://www.zacks.com/amp/stock/news/1768460/general-electric-ge-beats-q2-earnings-estimates-hikes-view
89,d3bcBAcF0M8P8Ot5cfNP0IE_u-QoQdMzBeAGOTQ12a8,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","GE stock jumps after earnings beat, surprise swing to positive free cash flow",MarketWatch,2021-07-28T12:22:00Z,https://www.marketwatch.com/story/ge-stock-jumps-after-earnings-beat-surprise-swing-to-positive-free-cash-flow-11627400451,"['GE', 'XLI', 'BKR']",https://images.mktw.net/im-375891/social,"Shares of General Electric Co. rallied Tuesday, after the industrial conglomerate beat profit and revenue expectations and swung to surprise positive cash flow, as aviation remained the biggest problem area with a revenue miss but saw improving fundamentals",,https://www.marketwatch.com/amp/story/ge-stock-jumps-after-earnings-beat-surprise-swing-to-positive-free-cash-flow-11627400451
90,Co1H_6tSpkqtNBGKrtzd2UTsYkhEO-74E3baHidl28k,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Baker Hughes is ‘pleased’ it can buy back stock GE is selling,MarketWatch,2021-07-30T16:23:00Z,https://www.marketwatch.com/story/baker-hughes-is-pleased-it-can-buy-back-stock-ge-is-selling-11627660639,"['BKR', 'XLE', 'GE']",https://images.mktw.net/im-378026/social,"Shares of Baker Hughes Co. rallied Friday, after the oilfield products and services company announced plans to buy back stock for the first time in a year, with the aim of helping sop up what General Electric Co. is selling.",,https://www.marketwatch.com/amp/story/baker-hughes-is-pleased-it-can-buy-back-stock-ge-is-selling-11627660639
91,_lPymQLmM8bBdrhdXhu3adxc736T9uq2iJl6YOZsAs4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Oil & Gas Stock Q2 Earnings Roster for Aug 3: DVN, PSX, COP",Nilanjan Banerjee,2021-08-02T11:08:00Z,https://www.zacks.com/stock/news/1772235/oil-gas-stock-q2-earnings-roster-for-aug-3-dvn-psx-cop,"['DVN', 'CVX', 'XOM', 'COP', 'PSX', 'BKR']",https://staticx-tuner.zacks.com/images/articles/main/ed/305.jpg,"With oil price improving remarkably, upstream businesses of energy giants like DVN are likely to have gained in the June quarter. PSX & COP are unlikely to beat estimates in Q2.",,https://www.zacks.com/amp/stock/news/1772235/oil-gas-stock-q2-earnings-roster-for-aug-3-dvn-psx-cop
92,3hwZU7aJao3tXvgJb0TG89BMMCkU2qnsBb1K-c0dPiw,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","U.S. oil futures end lower, book sharpest weekly slump in 9 months as U.S. dollar rallies",MarketWatch,2021-08-06T19:16:00Z,https://www.marketwatch.com/story/oil-futures-rise-but-set-for-biggest-weekly-skid-since-march-11628249960,['BKR'],https://images.mktw.net/im-378644/social,"Crude-oil futures finish sharply lower Friday, with the commodity staging a turnaround from earlier gains after a better-than-expected report on U.S. employment helped to deliver a fillip to the U.S. dollar, weighing on assets priced in the currency.",,https://www.marketwatch.com/amp/story/oil-futures-rise-but-set-for-biggest-weekly-skid-since-march-11628249960
93,vK-HzW6xy6H9-v1omIkgisT8oBbUjxtgPLXg2TXN480,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","Oil declines, but U.S. prices notch a weekly gain as traders weigh spread of delta variant",MarketWatch,2021-08-13T19:26:00Z,https://www.marketwatch.com/story/oil-clings-to-weekly-gain-as-traders-weigh-spread-of-delta-variant-11628856531,['BKR'],https://images.mktw.net/im-256177/social,"Oil futures decline on Friday, but U.S. prices maintain a small weekly gain, as investors worry about the spread of the delta variant of the coronavirus that causes COVID-19 and its effect on crude demand.",,https://www.marketwatch.com/amp/story/oil-clings-to-weekly-gain-as-traders-weigh-spread-of-delta-variant-11628856531
94,Ox6bouVwYFVnPKFF8aU5GQJH8sa2KjkD4yVNPPmWFiU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil & Gas Rig Tally Rises for 2 Straight Weeks: Here's Why,Zacks Equity Research,2021-08-17T13:16:00Z,https://www.zacks.com/stock/news/1782698/us-oil-gas-rig-tally-rises-for-2-straight-weeks-heres-why,"['RIG', 'SLB', 'HAL', 'BKR', 'WLL', 'ESTE']",https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,Baker Hughes' (BKR) data shows that the tally for oil drilling rigs in the Permian basin has increased in three of the last four weeks.,,https://www.zacks.com/amp/stock/news/1782698/us-oil-gas-rig-tally-rises-for-2-straight-weeks-heres-why
95,lIBVb5rRypjxyK6VV2rTdp_-z1tpW1X2wY-H3-XYm1E,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Why C3.ai Is a Buy Ahead of Earnings,newsfeedback@fool.com (Anthony Di Pizio),2021-08-19T10:47:00Z,https://www.fool.com/investing/2021/08/19/why-c3ai-is-a-buy-ahead-of-earnings/,"['AI', 'RDS.A', 'BAC', 'MSFT', 'RDS.B', 'BKR', 'DOCU']",https://g.foolcdn.com/editorial/images/639397/a-side-profile-of-a-womans-face-with-glasses-on-surrounded-by-digital-screens.jpg,"It's the only pure-play artificial intelligence company in the industry, and it's available at a steep discount.",['investing'],https://www.fool.com/amp/investing/2021/08/19/why-c3ai-is-a-buy-ahead-of-earnings/
96,gNPcKa1lXEhLvWY3oJMErzlS_WLaey1V6PoH3PLTYG8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Why Is Baker Hughes (BKR) Up 1.6% Since Last Earnings Report?,Zacks Equity Research,2021-08-20T15:30:36Z,https://www.zacks.com/stock/news/1784711/why-is-baker-hughes-bkr-up-16-since-last-earnings-report,['BKR'],https://staticx-tuner.zacks.com/images/default_article_images/default3.jpg,Baker Hughes (BKR) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,,https://www.zacks.com/amp/stock/news/1784711/why-is-baker-hughes-bkr-up-16-since-last-earnings-report
97,5i5_f0uYN9J6B3WHm1hccG9hNZxmvFLUGJB-T095DlI,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","Oil futures log a 7th straight drop, with U.S. prices down nearly 9% for the week",MarketWatch,2021-08-20T19:14:00Z,https://www.marketwatch.com/story/u-s-oil-benchmark-on-track-for-nearly-8-weekly-fall-11629460784,['BKR'],https://images.mktw.net/im-264047/social,Oil futures finished lower for a seventh straight day on Friday as worry about the impact on energy demand from the spread of the coronavirus delta variant took a toll.,,https://www.marketwatch.com/amp/story/u-s-oil-benchmark-on-track-for-nearly-8-weekly-fall-11629460784
98,VddannCye6kU1GVJTkCDlXeU9Ooxf1GXIFmTY3mG0sk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil & Gas Rig Tally Rises for 3 Straight Weeks: Here's Why,Zacks Equity Research,2021-08-23T12:44:00Z,https://www.zacks.com/stock/news/1785175/us-oil-gas-rig-tally-rises-for-3-straight-weeks-heres-why,"['RIG', 'SLB', 'HAL', 'BKR', 'WLL', 'ESTE']",https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,Baker Hughes' (BKR) data shows that the tally for oil drilling rigs in the Permian basin has increased for two straight weeks.,,https://www.zacks.com/amp/stock/news/1785175/us-oil-gas-rig-tally-rises-for-3-straight-weeks-heres-why
99,VCp0tcu_ZD6a1HZte5MUkN-fG9d1fEVPPqynvyYno3I,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}","Why Shares of Centennial Resource, Core Labs, and Peabody Energy Are on Fire Today",newsfeedback@fool.com (Neha Chamaria),2021-08-23T20:39:00Z,https://www.fool.com/investing/2021/08/23/why-shares-of-centennial-resource-core-labs-and-pe/,"['BTU', 'CLB', 'SLB', 'CDEV', 'BKR']",https://g.foolcdn.com/editorial/images/640406/a-person-raising-his-hands-in-celebration-while-looking-at-stock-price-charts-on-a-computer-screen.jpg,Higher oil and gas prices are refueling investor interest in these stocks.,['investing'],https://www.fool.com/amp/investing/2021/08/23/why-shares-of-centennial-resource-core-labs-and-pe/
100,zKMglPQPGIFEOAG_Wc2P0ZQMLqjAW4MwuzqnAX8Lowg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Markets Surge on Pfizer Vax Approval,Mark Vickery,2021-08-23T21:46:00Z,https://www.zacks.com/stock/news/1785579/markets-surge-on-pfizer-vax-approval,"['PFE', 'MRO', 'PANW', 'BKR', 'BNTX']",https://staticx-tuner.zacks.com/images/articles/main/ce/3721.jpg,"Led by shares of BioNTech (BNTX), which gained +9.6% on the day, the Nasdaq zoomed ahead to its single-best trading day since May 20th and finished at a brand new all-time high close.",,https://www.zacks.com/amp/stock/news/1785579/markets-surge-on-pfizer-vax-approval
101,BnL-fa5WDkO4VuXQOtLECEplJMi735j4Yf1fwAkI0xE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Boost Your Portfolio With These 3 Top-Ranked Oil Stocks,Nilanjan Banerjee,2021-08-24T13:24:00Z,https://www.zacks.com/stock/news/1785815/boost-your-portfolio-with-these-3-top-ranked-oil-stocks,"['DVN', 'EOG', 'BKR', 'MTDR']",https://staticx-tuner.zacks.com/images/articles/main/c0/302.jpg,"Energy companies are gradually coming out of the effects of the coronavirus pandemic since the long-term outlook for fuel demand is encouraging. MTDR, EOG and DVN are poised to gain the most.",,https://www.zacks.com/amp/stock/news/1785815/boost-your-portfolio-with-these-3-top-ranked-oil-stocks
102,JR1hNuZLINfhKE1Pl1ePTS71TZyTyBCjYnDwWA6oPfA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Permian Oil Production Set to Hit 18-Month High in September,Nilanjan Choudhury,2021-08-25T12:00:00Z,https://www.zacks.com/stock/news/1786360/permian-oil-production-set-to-hit-18-month-high-in-september,"['PXD', 'EOG', 'BKR', 'OAS', 'FANG', 'WLL']",https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,"With oil prices having rebounded to above $65 per barrel, Permian operators like Pioneer Natural Resources (PXD), EOG Resources (EOG) and Diamondback Energy (FANG) have announced plans to increase production.",,https://www.zacks.com/amp/stock/news/1786360/permian-oil-production-set-to-hit-18-month-high-in-september
103,RukcYn4WIM0gq06RvpB19PCIdv7TzUVHRRUtjLxDbSY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil & Gas Rig Tally Rises for 4 Straight Weeks: Here's Why,Zacks Equity Research,2021-08-30T13:51:00Z,https://www.zacks.com/stock/news/1788498/us-oil-gas-rig-tally-rises-for-4-straight-weeks-heres-why,"['RIG', 'SLB', 'HAL', 'BKR', 'WLL', 'ESTE']",https://staticx-tuner.zacks.com/images/articles/main/ed/305.jpg,Baker Hughes' (BKR) data shows that the tally for oil drilling rigs in the Permian basin has increased for three straight weeks.,,https://www.zacks.com/amp/stock/news/1788498/us-oil-gas-rig-tally-rises-for-4-straight-weeks-heres-why
104,yAeg7BtDZ9blK821Wu1SjF-yqO_hNOEAlFa7cfFXqic,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Here's What You Need to Know About Tomorrow's OPEC+ Meeting,Nilanjan Choudhury,2021-08-31T11:14:00Z,https://www.zacks.com/stock/news/1789031/heres-what-you-need-to-know-about-tomorrows-opec-meeting,"['MRO', 'HES', 'OXY', 'MUR', 'BKR', 'FANG']",https://staticx-tuner.zacks.com/images/articles/main/47/3438.jpg,"Volatile oil exploration and production stocks like MRO, FANG, OXY, HES, MUR and DVN will be most affected by the OPEC+ meeting outcome.",,https://www.zacks.com/amp/stock/news/1789031/heres-what-you-need-to-know-about-tomorrows-opec-meeting
105,-Kw6wlC46t7ac80A7iir36Iykpb21Pwq2fxJjzI8mQg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","C3.ai (AI) Q1 Loss Wider Than Expected, Revenues Rise Y/Y",Zacks Equity Research,2021-09-02T13:22:00Z,https://www.zacks.com/stock/news/1790284/c3ai-ai-q1-loss-wider-than-expected-revenues-rise-yy,"['BLL', 'AI', 'BKR']",https://staticx-tuner.zacks.com/images/articles/main/94/1507.jpg,C3.ai's (AI) first-quarter fiscal 2022 results benefit from rapid adoption of its model-driven AI architecture and services.,,https://www.zacks.com/amp/stock/news/1790284/c3ai-ai-q1-loss-wider-than-expected-revenues-rise-yy
106,UHp5j5YUazsuPOngGPBhlO0R2xb0TzW7BXH-F_6jMkE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Shell (RDS.A) Launches VitalyX Oil Condition Monitoring Platform,Zacks Equity Research,2021-09-02T13:22:00Z,https://www.zacks.com/stock/news/1790286/shell-rdsa-launches-vitalyx-oil-condition-monitoring-platform,"['CVX', 'SLB', 'RDS.A', 'BKR']",https://staticx-tuner.zacks.com/images/articles/main/0a/430.jpg,The VitalyX system of Shell (RDS.A) uses real-time sensor data and machine learning tools to offer clients actionable information to optimize equipment health and reduce operating costs.,,https://www.zacks.com/amp/stock/news/1790286/shell-rdsa-launches-vitalyx-oil-condition-monitoring-platform
107,_EwJfR6DH74HL5cfTSe78kij_LOsrSerKmtnYrMxR5k,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Bet on These 3 Permian Stocks on Rising US Shale Oil Production,Nilanjan Banerjee,2021-09-02T13:49:00Z,https://www.zacks.com/stock/news/1790232/bet-on-these-3-permian-stocks-on-rising-us-shale-oil-production,"['DVN', 'CVX', 'BKR', 'MTDR']",https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,"Rising Permian production amid favorable oil price has raised the incentive for adding stocks of firms operating in the most prolific basin. Devon (DVN), Matador (MTDR) & Chevron (CVX) are poised to gain.",,https://www.zacks.com/amp/stock/news/1790232/bet-on-these-3-permian-stocks-on-rising-us-shale-oil-production
108,1xUTlAV9hNUaEmOHw_MLyI0fEQqqIsnEc4QTgc8fuQg,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Underwhelming: Tepid Jobs Data Could Add New Variable To Fed Policy Equation,JJ Kinahan,2021-09-03T14:14:08Z,https://www.benzinga.com/news/earnings/21/09/22798252/underwhelming-tepid-jobs-data-could-add-new-variable-to-fed-policy-equation,"['BKR', 'HA', 'MSFT', 'ORCL', 'DGX', 'KR', 'LH', 'OXY', 'AVGO', 'DOCU', 'PTON', 'CHWY']",https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/carpenter-3276186_1920.jpg,"That hissing noise you hear is the air being let out of the market’s tires after an epically disappointing August jobs report. The Delta variant seems to be sinking its teeth into the economy, taking a massive bite into the jobs picture. 
Job gains of 235,000 in August reported today by the U.S. government were more than 500,000 below the average analyst estimate for 750,000, and raise new questions about the pace of economic growth as the country continues to struggle with Covid. Lack of any gains for the Leisure and Hospitality sector played a big role in the disappointing data. 
On the plus side, the Labor Department did raise its estimates for jobs growth in June and July, to 962,000 and 1.1 million, respectively. You can’t necessarily discount the possibility that we could see an upward revision for August next month but, given the impact Leisure & Hospitality had on today’s report (see more below), subsequent reports could hinge on the Delta variant. 
Major indices held pretty steadily after the report—arguably quite a feat given the recent string of record highs. Perhaps it’s one of those times when bad news doesn’t have much of an impact on stock prices, as a report like this could ease fears of any near-term Fed move to pull back on stimulus. Remember, just a week ago Fed Chairman Jerome Powell suggested the Fed could begin tapering its bond-buying program but added that employment hadn’t met the central bank’s goals. This report doesn’t really go very far to meet the Fed’s goal of getting employment back to where it was before Covid.
A Peek Under The Hood Of Today’s Report
Having said all that, remember, this is just one month of data. One month or one report is never a trend. Jobs growth is averaging a healthy 766,000 a month since June, even with today’s disappointing number factored in.
Also, a lot of this miss appeared to be centered in the Leisure and Hospitality space, where employment was unchanged after averaging gains of 350,000 per month over the previous six months. That’s probably the biggest reason for the huge miss in expectations by Wall Street, and likely reflects Delta variant concerns affecting restaurants and hotels. Assuming the country gets a handle on this variant in the coming months, it’s possible jobs growth in this category could rebound pretty quickly, as it often has following disturbances.
It was good to see 37,000 jobs added in manufacturing and 53,000 jobs added in transportation and warehousing during August. Those are categories you like to see going up because they can speak to decent underlying growth in economic demand by businesses and consumers. Also, average hourly earnings rose 0.6%, which was above the 0.3% estimate and might have partly reflected a lack of growth in the low-paying Leisure and Hospitality sector. This isn’t a number that’s likely to have the Fed worried about wage inflation, but it does mean more money going into peoples’ pockets—never a bad thing. 
Also, you can’t overlook that the overall unemployment rate fell to 5.2% from 5.4% the previous month. That’s the lowest since Covid began. Sometimes, drops in the unemployment rate can reflect discouraged workers leaving the labor force and no longer being counted as unemployed, but that wasn’t the case in August. Among those not in the labor force who wanted a job, or, as the Labor Department defines it, “the number of persons marginally attached to the labor force,” decreased by 295,000 over the month.
Before the jobs report today, the market seemed tied up in a dull, pre-holiday type of trading over the last few sessions. Outside of the data, we don’t really have anything that you can hang your hat on and say this is where we’re going, or that this ...","['News', 'Earnings', 'Guidance', 'Commodities', 'Retail Sales', 'Small Cap', 'Global', 'Economics', 'Federal Reserve', 'Markets', 'Tech', 'General']",https://www.benzinga.com/amp/content/22798252
109,VABqrXVp2wxc-SkuJ8Ie1qp3E_sdhroGlzBwAtuqEj4,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","Oil ends lower on weaker-than-expected U.S. jobs data, but posts a weekly gain on slow Gulf output recovery",MarketWatch,2021-09-03T19:05:00Z,https://www.marketwatch.com/story/oil-futures-see-modest-rise-as-investors-watch-for-u-s-jobs-report-11630669582,['BKR'],https://images.mktw.net/im-321542/social,"Oil futures end lower on Friday, on the back of a smaller-than-expected gains in U.S. nonfarm payrolls in August, but a slow post-hurricane recovery in energy operations at the Gulf of Mexico contributed to a gain in prices for the week.",,https://www.marketwatch.com/amp/story/oil-futures-see-modest-rise-as-investors-watch-for-u-s-jobs-report-11630669582
110,NmOgArskuqM4RSBoBxLtBbZshZcVaIMpPneyrp3wM5k,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Crude prices fall after Saudi Arabia cuts Asian prices,MarketWatch,2021-09-06T07:39:00Z,https://www.marketwatch.com/story/crude-prices-fall-after-saudi-arabia-makes-deep-cuts-to-asian-prices-11630913983,['BKR'],https://images.mktw.net/im-396598/social,"Oil prices come under pressure Monday, as Saudi Aramco slashed prices for its Asian customers for the first time in four months, and by a bigger amount than expected.",,https://www.marketwatch.com/amp/story/crude-prices-fall-after-saudi-arabia-makes-deep-cuts-to-asian-prices-11630913983
