,id,publisher,title,author,published_utc,article_url,tickers,amp_url,image_url,description,keywords
22,BDLbuVHsAzmqH7NgM2zoblEtxwUlln2aRFEOpaIJ6og,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Antero Midstream (AM) Prices Upsized Senior Unsecured Notes,Zacks Equity Research,2021-05-27T14:10:00Z,http://www.zacks.com/stock/news/1614000/antero-midstream-am-prices-upsized-senior-unsecured-notes?cid=CS-ZC-FT-analyst_blog|company_news_-_energy_sector-1614000,"['AM', 'WMB', 'KMI', 'AR']",https://www.zacks.com/amp/stock/news/1614000/antero-midstream-am-prices-upsized-senior-unsecured-notes,https://staticx-tuner.zacks.com/images/articles/main/f2/298.jpg,"Following the deduction of estimated costs along with initial purchasers' discounts, Antero Midstream (AM) expects to receive net proceeds of roughly $742 million.",
23,kiRW5vOMsozYSliJ7ei9mLT-01SjwYBzIWDT8hg_sME,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/seekingalpha.ico'}",Wall Street Breakfast: Hefty Budget,Wall Street Breakfast,2021-05-28T11:19:28Z,https://seekingalpha.com/article/4431893-wall-street-breakfast-hefty-budget?source=feed,"['JNJ', 'SWI', 'PACX', 'DIS', 'TSLA', 'JPM', 'KMI', 'AAPL', 'SPCE', 'COST', 'DELL', 'GPS', 'HPQ', 'CRM', 'ULTA', 'JBLU', 'LUV', 'AAL', 'DAL', 'ABNB', 'EXPE', 'GE', 'BA', 'TGI', 'SPR', 'HON', 'LHX', 'RTX', 'AMC', 'BYND']",https://seekingalpha.com/amp/article/4431893-wall-street-breakfast-hefty-budget,https://static3.seekingalpha.com/assets/podcasts/wsb-d57bf915fd82bac19817953c2e226c7610de9fc3a36c166d7c276e18e86311ea.png,"Listen on the go! A daily podcast of Wall Street Breakfast will be available by 8:00 a.m. on Seeking Alpha, iTunes, Stitcher and Spotify.",
24,1RUDQ6dtdiyD1VO2OckHnD4dUtka6g0qsgJgxL7ZKbY,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}","Forget Kinder Morgan, Brookfield Infrastructure Partners Is a Better Growth Stock",newsfeedback@fool.com (Matthew DiLallo),2021-05-28T13:15:00Z,https://www.fool.com/investing/2021/05/28/forget-kinder-morgan-brookfield-infrastructure-par/,"['BIP', 'KMI', 'BIPC']",https://www.fool.com/amp/investing/2021/05/28/forget-kinder-morgan-brookfield-infrastructure-par/,https://g.foolcdn.com/editorial/images/628665/a-person-in-a-hardhat-at-a-port.jpg,The diversified infrastructure company has more visible growth ahead.,['investing']
25,Woi8h6lftnJGB1RXaV6mGzmLGAAXQ7wTTZ1vSIS_dMo,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Kinder Morgan (KMI) Continues to Bank on Take-or-Pay Contracts,Zacks Equity Research,2021-05-28T14:30:00Z,http://www.zacks.com/stock/news/1619438/kinder-morgan-kmi-continues-to-bank-on-take-or-pay-contracts?cid=CS-ZC-FT-analyst_blog|zer_report_update-1619438,"['ENB', 'WMB', 'MPLX', 'KMI']",https://www.zacks.com/amp/stock/news/1619438/kinder-morgan-kmi-continues-to-bank-on-take-or-pay-contracts,https://staticx-tuner.zacks.com/images/articles/main/f2/298.jpg,Kinder Morgan's (KMI) business model is stable and has lower exposure to volatility in commodity prices.,
26,gzEZhLUUB04SjU7r-6bjLK6siAmkLlupYcQ410XT6_0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Kinder Morgan (KMI) Inks $1.2B Accord to Acquire Stagecoach,Zacks Equity Research,2021-06-02T10:50:00Z,http://www.zacks.com/stock/news/1643642/kinder-morgan-kmi-inks-%2412b-accord-to-acquire-stagecoach?cid=CS-ZC-FT-analyst_blog|company_news_-_energy_sector-1643642,"['ED', 'KMI', 'CEQP', 'WLL']",https://www.zacks.com/amp/stock/news/1643642/kinder-morgan-kmi-inks-12b-accord-to-acquire-stagecoach,https://staticx-tuner.zacks.com/images/articles/main/4a/3664.jpg,Kinder Morgan (KMI) expects the acquisition to broaden its scope of services by connecting Northeast demand regions with natural gas supply sources.,
27,jgmtWiuhKvy9m-HYqzWQhwJE55OKKnxpQ3yYzYTkv2Y,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Pembina (PBA) Inks Deal to Buy Inter Pipeline for C$8.3B,Zacks Equity Research,2021-06-02T11:45:00Z,http://www.zacks.com/stock/news/1643848/pembina-pba-inks-deal-to-buy-inter-pipeline-for-c%2483b?cid=CS-ZC-FT-analyst_blog|company_news_-_energy_sector-1643848,"['BIP', 'KMI', 'PBA', 'BIPC']",https://www.zacks.com/amp/stock/news/1643848/pembina-pba-inks-deal-to-buy-inter-pipeline-for-c83b,https://staticx-tuner.zacks.com/images/articles/main/c7/303.jpg,"Pembina (PBA) will also buy Inter Pipeline's Heartland Petrochemical Complex (HPC) in Alberta, which is currently under construction.",
28,piGMR46qhQSbNftrl4c4yi3_80ZlSzLcO3Oi1IoJPYs,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","Stock Market News for Jun 2, 2021",Zacks Equity Research,2021-06-02T14:00:00Z,http://www.zacks.com/stock/news/1644158/stock-market-news-for-jun-2-2021?cid=CS-ZC-FT-market_news-1644158,"['XOM', 'CVX', 'COP', 'EOG', 'KMI', 'PBA']",https://www.zacks.com/amp/stock/news/1644158/stock-market-news-for-jun-2-2021,https://staticx-tuner.zacks.com/images/articles/main/8a/62.jpg,"Wall Street closed mixed on Tuesday, the first trading day of June.",
29,uNuI6yTBzU9Ee79iYqIdlYWorkJMw5nrVHOZyYttZMg,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",These High-Yield Dividend Stocks Are Making a Needle-Moving Swap,newsfeedback@fool.com (Matthew DiLallo),2021-06-02T15:35:00Z,https://www.fool.com/investing/2021/06/02/these-high-yield-dividend-stocks-are-making-a-need/,"['KMI', 'ED', 'CEQP']",https://www.fool.com/amp/investing/2021/06/02/these-high-yield-dividend-stocks-are-making-a-need/,https://g.foolcdn.com/editorial/images/629252/people-shaking-hands-in-an-office-setting.jpg,The transaction boosts the growth prospects of the buyer while enhancing the sellers' balance sheets.,['investing']
30,M88QITHtuCGK7u0YM-ekXkZfj4dilyB3dcHN593lF4k,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Kinder Morgan (KMI) Flat As Market Sinks: What You Should Know,Zacks Equity Research,2021-06-03T21:50:19Z,http://www.zacks.com/stock/news/1651352/kinder-morgan-kmi-flat-as-market-sinks-what-you-should-know?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_6v1-1651352,['KMI'],https://www.zacks.com/amp/stock/news/1651352/kinder-morgan-kmi-flat-as-market-sinks-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default44.jpg,"Kinder Morgan (KMI) closed at $18.77 in the latest trading session, marking no change from the prior day.",
31,Ob1neX5imB0IIQTTrhP5CXk8kKQL6NAtS6F03d8Oq2M,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",Better Buy: Kinder Morgan vs. ChargePoint,newsfeedback@fool.com (Daniel Foelber),2021-06-04T11:31:00Z,https://www.fool.com/investing/2021/06/04/better-buy-kinder-morgan-vs-chargepoint/,"['KMI', 'TSLA', 'CHPT']",https://www.fool.com/amp/investing/2021/06/04/better-buy-kinder-morgan-vs-chargepoint/,https://g.foolcdn.com/editorial/images/628800/gettyimages-108147375.jpg,Is it better to invest in energy infrastructure for dividends or growth?,['investing']
32,w5bXrPC3j1SWoE6G_rumR0yRPlf66st9H_p2DGhVjOE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","Oil & Gas Stock Roundup: Acquisitions by Pembina, Southwestern & Kinder Morgan",Nilanjan Choudhury,2021-06-08T11:32:00Z,https://www.zacks.com/stock/news/1674512/oil-gas-stock-roundup-acquisitions-by-pembina-southwestern-kinder-morgan,"['RIG', 'TOT', 'SWN', 'SLB', 'KMI', 'PBA']",https://www.zacks.com/amp/stock/news/1674512/oil-gas-stock-roundup-acquisitions-by-pembina-southwestern-kinder-morgan,https://staticx-tuner.zacks.com/images/articles/main/ed/305.jpg,"Apart from Pembina Pipeline (PBA), Southwestern Energy (SWN) and Kinder Morgan (KMI), there were news from Schlumberger (SLB) and TotalEnergies (TOT) during the week.",
33,E6b5A83t7wmCSl_EtOqN0ubzlRwYQnb_rabl58fB5Yc,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",3 Energy Stocks to Buy Right Now,newsfeedback@fool.com (Reuben Gregg Brewer),2021-06-09T13:48:00Z,https://www.fool.com/investing/2021/06/09/3-energy-stocks-to-buy-right-now/,"['NEE', 'KMI', 'HP']",https://www.fool.com/amp/investing/2021/06/09/3-energy-stocks-to-buy-right-now/,https://g.foolcdn.com/editorial/images/629973/20_07_29-a-smiling-person-at-a-desk-with-furniture-in-the-background-_gettyimages-1170926292.jpg,There's an energy stock to fit every investor's needs right now.,['investing']
34,yU76Ekj4OEgHCUdLjsF6FbAtw_eqGgArbw7jp3wc4oo,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Plain All Pipeline (PAA) to Sell Gas Storage Assets for $850M,Zacks Equity Research,2021-06-09T15:15:00Z,https://www.zacks.com/stock/news/1680484/plain-all-pipeline-paa-to-sell-gas-storage-assets-for-850m,"['PAA', 'SMLP', 'KMI', 'ET']",https://www.zacks.com/amp/stock/news/1680484/plain-all-pipeline-paa-to-sell-gas-storage-assets-for-850m,https://staticx-tuner.zacks.com/images/articles/main/f2/298.jpg,"Plains All Pipeline (PAA) is on course to exceed its $750-million non-core asset divestiture target for 2021, and utilize the proceeds to lower debt level and fund buybacks.",
35,oHekq2FU_6hsNvoy90BO87HRG0UxHZphGAXewBl393g,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Kinder Morgan (KMI) Gains As Market Dips: What You Should Know,Zacks Equity Research,2021-06-09T21:50:19Z,https://www.zacks.com/stock/news/1682030/kinder-morgan-kmi-gains-as-market-dips-what-you-should-know,['KMI'],https://www.zacks.com/amp/stock/news/1682030/kinder-morgan-kmi-gains-as-market-dips-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default40.jpg,"Kinder Morgan (KMI) closed the most recent trading day at $18.83, moving +0.16% from the previous trading session.",
36,TuVlLHc_ZN4TsnS9_Nwv2FlAydX09BC-PeDGRz9s8D4,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",Investing in the Pipeline Industry,newsfeedback@fool.com (Nate Parmelee),2021-06-11T18:14:17Z,https://www.fool.com/investing/2021/06/11/investing-in-the-pipeline-industry/,"['PBA', 'BRK.A', 'BRK.B', 'ED', 'EPD', 'KMI', 'KSU', 'D', 'BIP']",https://www.fool.com/amp/investing/2021/06/11/investing-in-the-pipeline-industry/,https://g.foolcdn.com/editorial/images/630255/cover_if.jpg,What you should look for when building a basket of dividend payers.,['investing']
37,FOO7rmpSSvsSC1SeDNKQMf1fnM8-zzgl5t4NCUSfUl0,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",It's Not Too Late to Buy These 3 Red-Hot Energy Stocks,"newsfeedback@fool.com (Matthew DiLallo, Neha Chamaria, and Reuben Gregg Brewer)",2021-06-13T15:25:00Z,https://www.fool.com/investing/2021/06/13/its-not-too-late-to-buy-these-3-red-hot-energy-sto/,"['CVX', 'KMI', 'COP', 'CEQP', 'CVE']",https://www.fool.com/amp/investing/2021/06/13/its-not-too-late-to-buy-these-3-red-hot-energy-sto/,https://g.foolcdn.com/editorial/images/630371/a-person-looking-at-a-stock-chart.jpg,These energy stocks look like they have plenty of fuel to continue rallying.,['investing']
38,XfrwP4au1k4lSyJ1vVa8B48zcQN4ikx0hB-QkYWVe48,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/benzinga.ico'}","Benzinga's Top Ratings Upgrades, Downgrades For June 14, 2021",Benzinga Insights,2021-06-14T14:47:14Z,https://www.benzinga.com/analyst-ratings/upgrades/21/06/21549835/benzingas-top-ratings-upgrades-downgrades-for-june-14-2021,"['CME', 'IMBI', 'FBMS', 'BARK', 'HALO', 'DOC', 'AVB', 'NVGS', 'BXP', 'ENLC', 'CLB', 'CBAY', 'CMG', 'PGRE', 'CPT', 'HESM', 'DCP', 'ATLC', 'EQR', 'RACE', 'SI', 'CRSP', 'WEN', 'MTCR', 'PEB', 'UWMC', 'HPP', 'PCOR', 'KMI', 'SQSP', 'WELL', 'OTLY']",https://www.benzinga.com/amp/content/21549835,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,"Upgrades

Piper Sandler upgraded the previous rating for Boston Properties Inc (NYSE:BXP) from Neutral to Overweight. Boston Properties earned $1.56 in the first quarter, compared to $1.83 in the year-ago quarter. The current stock performance of Boston Properties shows a 52-week-high of $123.72 and a 52-week-low of $69.69. Moreover, at the end of the last trading period, the closing price was at $123.17.
For The Wendy's Co (NASDAQ:WEN), Northland Capital Markets upgraded the previous rating of Neutral to Buy. Wendy's earned $0.20 in the first quarter, compared to $0.09 in the year-ago quarter. The current stock performance of Wendy's shows a 52-week-high of $29.46 and a 52-week-low of $18.86. Moreover, at the end of the last trading period, the closing price was at $24.14.
According to Evercore ISI Group, the prior rating for Navigator Holdings Ltd (NYSE:NVGS) was changed from In-Line to Outperform. In the first quarter, Navigator Holdings showed an EPS of $0.05, compared to $0.14 from the year-ago quarter. At the moment, the stock has a 52-week-high of $12.46 and a 52-week-low of $6.05. Navigator Holdings closed at $11.05 at the end of the last trading period.
For DCP Midstream LP (NYSE:DCP), Raymond James upgraded the previous rating of Outperform to Strong Buy. For the first quarter, DCP Midstream had an EPS of $0.19, compared to year-ago quarter EPS of $0.87. The stock has a 52-week-high of $31.52 and a 52-week-low of $9.44. At the end of the last trading period, DCP Midstream closed at $30.76.
For CRISPR Therapeutics AG (NASDAQ:CRSP), Citigroup upgraded the previous rating of Sell to Neutral. CRISPR Therapeutics earned $1.51 in the first quarter, compared to $1.15 in the year-ago quarter. The stock has a 52-week-high of $220.20 and a 52-week-low of $58.02. At the end of the last trading period, CRISPR Therapeutics closed at $127.00.
According to Raymond James, the prior rating for EnLink Midstream LLC (NYSE:ENLC) was changed from Market Perform to Outperform. In the first quarter, EnLink Midstream showed an EPS of $0.03, compared to $0.06 from the year-ago quarter. The stock has a 52-week-high of $6.33 and a 52-week-low of $2.13. At the end of the last trading period, EnLink Midstream closed at $6.25.
For Chipotle Mexican Grill Inc (NYSE:CMG), Raymond James upgraded the previous rating of Outperform to Strong Buy. In the first quarter, Chipotle Mexican Grill showed an EPS of $5.36, compared to $3.08 from the year-ago quarter. At the moment, the stock has a 52-week-high of $1579.52 and a 52-week-low of $964.50. Chipotle Mexican Grill closed at $1366.80 at the end of the last trading period.

See all analyst ratings upgrades.
 
Downgrades

Wedbush downgraded the previous rating for UWM Holdings Corp (NYSE:UWMC) from Outperform to Neutral. UWM Holdings earned $0.33 in the first quarter. The current stock performance of UWM Holdings shows a 52-week-high of $12.45 and a 52-week-low of $6.25. Moreover, at the end of the last trading period, the closing price was at $10.22.
Evercore ISI Group downgraded the previous rating for Equity Residential (NYSE:EQR) from Outperform to In-Line. For the first quarter, Equity Residential had an EPS of $0.68, compared to year-ago quarter EPS of $0.87. The current stock performance of Equity Residential shows a 52-week-high of $82.05 and a 52-week-low of $45.42. Moreover, at the end of the last trading period, the closing price was at $80.75.
According to Evercore ISI Group, the prior rating for Paramount Group Inc (NYSE:PGRE) was changed from In-Line to Underperform. For the first quarter, Paramount Group had an EPS of $0.23, compared to year-ago quarter EPS of $0.27. At the moment, the stock has a 52-week-high of $11.64 and a 52-week-low of $5.54. Paramount Group closed at $11.44 at the end of the last trading period.
According to Citigroup, the prior rating for Core Laboratories NV (NYSE:CLB) was changed from Neutral to Sell. Core Laboratories earned $0.15 in the first quarter, compared to $0.31 in the year-ago quarter. The current stock performance of Core Laboratories shows a 52-week-high of $49.87 and a 52-week-low of $13.43. Moreover, at the end of the last trading period, ...Full story available on Benzinga.com","['Upgrades', 'Downgrades', 'Initiation', 'Intraday Update', 'Analyst Ratings']"
39,YoRUUuMBr4zIygsHOhqs4ODaVEmjkHCDoi_ukWZ3cRA,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/marketwatch.ico'}","These energy and EV stocks can still benefit from Biden’s infrastructure plan, Citi says",MarketWatch,2021-06-14T17:09:00Z,https://www.marketwatch.com/story/infrastructure-talks-are-faltering-but-these-stocks-can-still-benefit-from-the-biden-plan-citi-says-11623669739,"['XOM', 'BKR', 'SLB', 'GTLS', 'VLO', 'KMI', 'MTZ', 'FLR', 'GE', 'ROK', 'MMM', 'VNT', 'DOV', 'EMR', 'KBR', 'COMP', 'TSLA', 'NVAX']",https://www.marketwatch.com/amp/story/infrastructure-talks-are-faltering-but-these-stocks-can-still-benefit-from-the-biden-plan-citi-says-11623669739,https://images.mktw.net/im-353541/social,"In our call of the day, Citi strategists looked at the prospects for Biden’s infrastructure plans and the stocks that are likely to benefit.",
40,Jiq6iMO05NnxDtpb0h1PnDOujLKC4e0c9E2guFQzmkw,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",3 Inflation-Resistant Stocks to Buy Right Now,newsfeedback@fool.com (Howard Smith),2021-06-15T11:43:00Z,https://www.fool.com/investing/2021/06/15/3-inflation-resistant-stocks-to-buy-right-now/,"['NUE', 'FCX', 'KMI']",https://www.fool.com/amp/investing/2021/06/15/3-inflation-resistant-stocks-to-buy-right-now/,https://g.foolcdn.com/editorial/images/628884/inflationfears.jpg,"Investors might want an inflation hedge, and these three companies have additional reasons to own them.",['investing']
41,bcVqpR_5ll8v4sOe7HjQQw5EmFWJvoChE4T0iqH5dOc,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/benzinga.ico'}","Benzinga's Top Ratings Upgrades, Downgrades For June 16, 2021",Benzinga Insights,2021-06-16T14:05:51Z,https://www.benzinga.com/analyst-ratings/upgrades/21/06/21588401/benzingas-top-ratings-upgrades-downgrades-for-june-16-2021,"['BNTX', 'SAR', 'RMD', 'AFRM', 'COIN', 'RS', 'APPH', 'DISH', 'SE', 'SQSP', 'FBNC', 'KMI', 'NSIT', 'GWRE', 'PRIM', 'MP', 'NCLH', 'AEE', 'KIN', 'CCL', 'SAGE', 'CLF', 'SOFI', 'CMC', 'MAXR', 'CRS', 'ENTX', 'EDU', 'YQ', 'ENS', 'EVRG', 'FRX', 'BNGO', 'NUE', 'LEV', 'RCL']",https://www.benzinga.com/amp/content/21588401,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/sites/all/themes/bz2/images/bz-icon.png,"Upgrades

According to Piper Sandler, the prior rating for First Bancorp (NASDAQ:FBNC) was changed from Neutral to Overweight. For the first quarter, First Bancorp had an EPS of $0.99, compared to year-ago quarter EPS of $0.62. At the moment, the stock has a 52-week-high of $48.83 and a 52-week-low of $19.60. First Bancorp closed at $42.05 at the end of the last trading period.
According to BTIG, the prior rating for EnerSys (NYSE:ENS) was changed from Neutral to Buy. EnerSys earned $1.30 in the fourth quarter, compared to $1.11 in the year-ago quarter. The stock has a 52-week-high of $104.47 and a 52-week-low of $58.67. At the end of the last trading period, EnerSys closed at $95.43.
Wolfe Research upgraded the previous rating for Royal Caribbean Group (NYSE:RCL) from Peer Perform to Outperform. For the first quarter, Royal Caribbean Gr had an EPS of $4.44, compared to year-ago quarter EPS of $1.48. The stock has a 52-week-high of $99.24 and a 52-week-low of $45.06. At the end of the last trading period, Royal Caribbean Gr closed at $86.93.
According to Wolfe Research, the prior rating for Norwegian Cruise Line Holdings Ltd (NYSE:NCLH) was changed from Peer Perform to Outperform. For the first quarter, Norwegian Cruise Line had an EPS of $2.03, compared to year-ago quarter EPS of $0.99. The current stock performance of Norwegian Cruise Line shows a 52-week-high of $34.48 and a 52-week-low of $12.56. Moreover, at the end of the last trading period, the closing price was at $30.87.
According to Wolfe Research, the prior rating for Carnival Corp (NYSE:CCL) was changed from Peer Perform to Outperform. In the first quarter, Carnival showed an EPS of $1.79, compared to $0.22 from the year-ago quarter. The stock has a 52-week-high of $31.52 and a 52-week-low of $12.11. At the end of the last trading period, Carnival closed at $28.61.
For DISH Network Corp (NASDAQ:DISH), Pivotal Research upgraded the previous rating of Hold to Buy. In the first quarter, DISH Network showed an EPS of $0.99, compared to $0.55 from the year-ago quarter. At the moment, the stock has a 52-week-high of $47.05 and a 52-week-low of $24.51. DISH Network closed at $40.16 at the end of the last trading period.
According to Goldman Sachs, the prior rating for Evergy Inc (NYSE:EVRG) was changed from Neutral to Buy. In the first quarter, Evergy showed an EPS of $0.55, compared to $0.41 from the year-ago quarter. The stock has a 52-week-high of $65.43 and a 52-week-low of $48.61. At the end of the last trading period, Evergy closed at $64.52.

See all analyst ratings upgrades.
 
Downgrades

Aegis Capital downgraded the previous rating for Kindred Biosciences Inc (NASDAQ:KIN) from Buy to Hold. For the first quarter, Kindred Biosciences had an EPS of $0.24, compared to year-ago quarter EPS of $0.45. The current stock performance of Kindred Biosciences shows a 52-week-high of $7.45 and a 52-week-low of $3.20. Moreover, at the end of the last trading period, the closing price was at $6.34.
For ResMed Inc (NYSE:RMD), B of A Securities downgraded the previous rating of Neutral to Underperform. In the third quarter, ResMed showed an EPS of $1.30, compared to $1.29 from the year-ago quarter. At the moment, the stock has a 52-week-high of $238.05 and a 52-week-low of $157.78. ResMed closed at $236.46 at the end of the last trading period.
According to Morgan Stanley, the prior rating for New Oriental Education & Technology Group Inc (NYSE:EDU) was changed from Overweight ...Full story available on Benzinga.com","['Upgrades', 'Downgrades', 'Initiation', 'Intraday Update', 'Analyst Ratings']"
42,noiQmT2EHtl8BN2l3-ztiSaqF-7jgNKQ_gVklGPfRLE,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/benzinga.ico'}",Analyst Ratings for Kinder Morgan,Benzinga Insights,2021-06-16T16:02:35Z,https://www.benzinga.com/analyst-ratings/21/06/21591259/analyst-ratings-for-kinder-morgan,['KMI'],https://www.benzinga.com/amp/content/21591259,,"Within the last quarter, Kinder Morgan (NYSE:KMI) has observed the following analyst ratings: 




Last 30 Days
1 Month Ago
2 Months Ago
3 Months Ago




Bullish
0
0
0
0


Somewhat Bullish
0
0
0
0


Indifferent
1
1
0
1


Somewhat Bearish
0
1
0
0


Bearish
0
0
0
0




5 analysts offering 12-month price targets in the last 3 months for Kinder Morgan evaluate the company at an average price target of $18.0 with a high of $19.00 and a low of $17.00. 


This current average has increased by 7.98% from the previous average price target of $16.67. 
Analyst Ratings: What ...Full story available on Benzinga.com",['Analyst Ratings']
43,-c6rP7Xb-Joz9flHgVk6DlbgMTBSk2vrS27rFpZNQAE,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",This High-Yield Stock's Buying Binge Could Pay Big Dividends,newsfeedback@fool.com (Matthew DiLallo),2021-06-22T13:19:00Z,https://www.fool.com/investing/2021/06/22/this-high-yield-stocks-buying-binge-could-pay-big/,"['PBA', 'TRP', 'KMI', 'BIP', 'BIPC']",https://www.fool.com/amp/investing/2021/06/22/this-high-yield-stocks-buying-binge-could-pay-big/,https://g.foolcdn.com/editorial/images/631284/a-person-making-calculations-at-a-desk.jpg,The monthly dividend payer is working on another needle-moving deal.,['investing']
