,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
14,tpKHEHUNPOuY3EKUYEouo0_enDl8_hlDTiV3BEtsaoQ,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Equinor (EQNR) Submits Plans to Electrify Troll A and B Platforms,Zacks Equity Research,2021-04-27T13:52:00Z,http://www.zacks.com/stock/news/1461923/equinor-eqnr-submits-plans-to-electrify-troll-a-and-b-platforms?cid=CS-ZC-FT-analyst_blog|company_news_-_energy_sector-1461923,"['TOT', 'COP', 'RDS.A', 'EQNR']","Equinor (EQNR) and partners present a development plan for the Troll West electrification project, which involves the full electrification of Troll C and partial electrification of the Troll B platform.",https://www.zacks.com/amp/stock/news/1461923/equinor-eqnr-submits-plans-to-electrify-troll-a-and-b-platforms,https://staticx-tuner.zacks.com/images/articles/main/fa/675.jpg,
15,eWL7EjJ91XhSywoayYn0HnGzhUCmoSFJlYkkZ0CwDP8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Will ExxonMobil's (XOM) Upstream Business Aid Q1 Earnings?,Zacks Equity Research,2021-04-28T12:02:00Z,http://www.zacks.com/stock/news/1466807/will-exxonmobils-xom-upstream-business-aid-q1-earnings?cid=CS-ZC-FT-analyst_blog|earnings_preview-1466807,"['XOM', 'CVX', 'COP', 'EOG']","Since ExxonMobil (XOM) has significant exposure to upstream business, the considerable improvement in oil price is likely to have aided the company's Q1 earnings.",https://www.zacks.com/amp/stock/news/1466807/will-exxonmobils-xom-upstream-business-aid-q1-earnings,https://staticx-tuner.zacks.com/images/articles/main/9a/68.jpg,
16,Gt86eNoyZ1H5itqobTNl4I8_QxEEZvqQyF5sdBRy7Rs,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Here's What to Expect From ConocoPhillips' (COP) Q1 Earnings,Zacks Equity Research,2021-04-29T14:55:00Z,http://www.zacks.com/stock/news/1473424/heres-what-to-expect-from-conocophillips-cop-q1-earnings?cid=CS-ZC-FT-analyst_blog|earnings_preview-1473424,"['EQT', 'COP', 'XEC', 'DNOW']",Higher production and commodity prices in the first quarter are likely to have boosted ConocoPhillips' (COP) profits.,https://www.zacks.com/amp/stock/news/1473424/heres-what-to-expect-from-conocophillips-cop-q1-earnings,https://staticx-tuner.zacks.com/images/articles/main/ed/305.jpg,
17,5n922doZ4BXEvQ_ZxffqdbZiHOjIxJ596UjCeNRegcw,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/benzinga.ico'}","Earnings Parade Continues With Exxon Mobil, Chevron After Strong Amazon Results",Shawn Cruz,2021-04-30T14:26:06Z,https://www.benzinga.com/news/earnings/21/04/20890262/earnings-parade-continues-with-exxon-mobil-chevron-after-strong-amazon-results,"['AAPL', 'AMZN', 'WYNN', 'ALL', 'COP', 'CVX', 'MCD', 'PFE', 'XOM', 'FB', 'TMUS', 'TWTR', 'PYPL', 'UBER', 'LYFT']","The fatigue we all might feel as this jam-packed week winds down appears to be affecting major indices Friday. They’re under pressure early despite Amazon’s (NASDAQ: AMZN) impressive earnings yesterday, with signs of a bit of slowness in China’s economy dragging things lower. 
China’s services sector slowed this month, data showed, and manufacturing remains barely in expansionary mode. We still have weakness out of Europe, and China was expected to be coming along. Now that there’s a little weakening in China, that’s something rattling the markets a little bit. Another thing troubling some investors is the fact that more fiscal stimulus is coming in when many economists aren’t really sure it’s needed, which drives concerns about inflation. 
Speaking of which, core personal consumption expenditure (PCE) prices came in at 0.4% for March, a little higher than analysts had expected and higher than the previous reading of 0.1%. Markets are worried that we really haven’t gotten to the full impact of recovery and how that surge in demand is going to affect prices. There’s still lots of recovery to go and PCE prices are already up 2.3% year over year. The market’s a little concerned because companies are reporting supply shortages as it is and we aren’t even in full reopening status. 
April On Pace For Firm Wall Street Gain As Earnings Roll On
There’s still a lot of earnings ahead, and next week brings the April payrolls report. But for headline excitement, no week in the quarter can match the one we just had. Four of the five “FAANG” companies reported, the Fed held its meeting, and investors got a first look at Q1 gross domestic product.
The S&P 500 Index (SPX) set a new record high yesterday, but it looks like some profit-taking might be in the mix this morning. That’s not too surprising considering this is the last day of the month and the SPX is up 6% so far in April. 
After stumbling in January, the SPX is on pace for its third straight month of gains, up about 12.1% year-to-date. More than 80% of S&P 500 companies reporting so far have beaten Wall Street’s consensus earnings estimates, and generally they’ve painted optimistic pictures about the coming months as the economy reopens. That said, the market hasn’t really found a lot of traction since earnings season began, hinting that it could be at levels where buyers are becoming a bit scarce.
Energy comes into focus today with earnings from a couple big players, Exxon Mobil (NYSE: XOM) and Chevron (NYSE: CVX). They report as the price of gasoline approaches $3 a gallon across the U.S., up more than $1 from a year ago. Investors may want to hear from executives about media reports of possible gasoline shortages in parts of the country due in part to logjams in the supply chain. One challenge that recently cropped up is finding qualified fuel truck drivers to transport the product to gas stations. 
Crude slipped again this morning, falling back toward $63 a barrel on apparent demand worries. There does seem to be major resistance near $65. The front-month futures contract knocked against that again yesterday and ran into sellers.
The same thing might be happening in the bond market, where 10-year yields can’t make much progress above 1.65%. A move above that earlier this week didn’t find much traction, and we’re back near 1.64% this morning. Any rally back toward 1.7% or above could grab traders’ attention after the dovish Fed meeting ...Full story available on Benzinga.com",https://amp.benzinga.com/amp/content/20890262,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/petrol-996617_1920_21.jpg,"['News', 'Earnings', 'Commodities', 'Options', 'Markets', 'Tech', 'General']"
18,57ZM20QnW-2-vaIGRKfAnd60xI2L9OPlucrNidNJTzM,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/seekingalpha.ico'}","Chevron Increases Dividend, Will Resume Repurchases Later",Laura Starks,2021-05-01T07:51:36Z,https://seekingalpha.com/article/4423294-chevron-increases-dividend-resume-repurchases-later?source=feed,"['COP', 'EOG', 'FANG', 'NBLX', 'OXY', 'XOM', 'CVX']",Chevron increased its dividend to $5.36/share and plans to start share repurchases. Click here to see why we think CVX is a top oil company.,https://seekingalpha.com/amp/article/4423294-chevron-increases-dividend-resume-repurchases-later,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1196048436/medium_image_1196048436.jpg,
19,qzPgPBEW14fCc1qfh3dfbQtJKIgJidx4dcMqPOZOPCM,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",The Three Best Oil Stocks to Buy Today,"newsfeedback@fool.com (Matthew DiLallo, Neha Chamaria, and Reuben Gregg Brewer)",2021-05-02T13:34:00Z,https://www.fool.com/investing/2021/05/02/the-three-best-oil-stocks-to-buy-today/?source=iedfolrf0000001,"['CVX', 'DVN', 'COP']",These oil stocks look well positioned for the oil market's future.,https://www.fool.com/amp/investing/2021/05/02/the-three-best-oil-stocks-to-buy-today/,https://g.foolcdn.com/editorial/images/624078/two-oil-pumps-with-a-bright-sun-in-the-background.jpg,['investing']
20,rzrrAiLiH7_Ii9fHxY3W6u7t3BvrXJnoDprPMBz3S34,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/investing.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/investing.ico'}","April Market Wrap: Solid Monthly Performance, But 6 Risks Remain In Play",Investing.com,2021-05-03T12:09:00Z,https://www.investing.com/analysis/april-market-wrap-solid-monthly-performance-but-6-risks-remain-in-play-200577050,"['PFE', 'MRNA', 'PYPL', 'BKNG', 'HLT', 'COP', 'GM', 'FCX', 'CPER', 'GOOG', 'FB', 'DIS', 'FOX', 'FOXA', 'T', 'NFLX', 'AMZN', 'HD', 'TGT', 'NKE', 'SBUX', 'AAPL', 'MSFT', 'WMT', 'KR', 'CLX', 'EBAY', 'PTON', 'CVX', 'COIN', 'FDX', 'UPS', 'KSU', 'CNI', 'CP', 'BA', 'DAL', 'AIR', 'MSFT', 'AAPL', 'F', 'TSLA', 'JNJ']",,https://m.investing.com/analysis/april-market-wrap-solid-monthly-performance-but-6-risks-remain-in-play-200577050?ampMode=1,https://i-invdn-com.akamaized.net/redesign/images/seo/investingcom_analysis_og.jpg,
21,QYMxDWGgsc1xhVdM0jfGzgqSdPxSnaQgPDnosUzDxQU,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/benzinga.ico'}","Another Busy Earnings Week Includes Reports From Uber, Lyft, Pfizer And ConocoPhillips",Shawn Cruz,2021-05-03T14:16:19Z,https://www.benzinga.com/news/earnings/21/05/20916604/another-busy-earnings-week-includes-reports-from-uber-lyft-pfizer-and-conocophillips,"['AAPL', 'AMZN', 'WYNN', 'ALL', 'COP', 'PFE', 'FB', 'GOOGL', 'TMUS', 'PYPL', 'UBER', 'LYFT']","There’s an old stock market staying that says to “sell in May and go away.”
That’s because, historically, the strongest period for the market tends to be the stretch between November-April, with May-October lagging, according to The Stock Trader’s Almanac. 
Whether May will be a selling month remains to be seen, but there seems to be a sense that history might repeat given how elevated many stocks are. The Nasdaq Composite (COMP) and S&P 500 Index (SPX) both gained more than 5% in April, with the latter closing at a record high on Thursday before succumbing to some profit-taking on the last trading day of the week.
Selling pressure doesn’t seem to be a feature of this morning’s trading, with the path of least resistance appearing to be to the upside. Investors seem optimistic given the backdrop of a stronger-than-expected earnings season, improving economic data, a strong vaccine rollout in the United States, government stimulus, and easy monetary policy from the Fed.
Earnings Season Going Better Than Expected
With earnings season in full swing, investors have plenty to digest as they try to form a picture of the market in the near term based on corporate performance, executive commentary, and company outlooks. 
Investors can learn a lot from executives during corporate earnings calls discussing the reopening economy and emerging consumer trends they’re seeing.
So far most of the SPX companies that have reported have beaten earnings expectations. On Friday, FactSet said that more SPX companies are beating earnings estimates for the first quarter than average, and that those beats are coming with a wider-than-average margin. 
Of the 60% of SPX companies reporting first-quarter earnings, 86% of them had reported earnings that exceeded estimates, above the five-year average of 74%, FactSet said Friday. (See more on earnings below.)
This week, the earnings parade continues, although it may be less intense than last week. ConocoPhillips (NYSE: COP), Pfizer (NYSE: PFE), Uber (NYSE: UBER), PayPal (NASDAQ: Full story available on Benzinga.com",https://amp.benzinga.com/amp/content/20916604,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/app-2941689_1920_19.jpg,"['News', 'Earnings', 'Guidance', 'Commodities', 'Markets', 'Tech', 'Media', 'General']"
22,1LsF9DH4Y7WTB-qL2tNtFFNHW-vzJrhZ1sXMbxS5zW8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Dow Gains Over 200 Points to Begin May,Jim Giaquinto,2021-05-04T14:15:00Z,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-ZC-FT-zucommentary-29241,"['DB', 'TOL', 'COP', 'CNHI', 'X', 'DOW', 'GPK', 'KBR', 'NUE', 'OLN', 'SGH', 'BYD', 'EBAY', 'RKT', 'GIL', 'PCH', 'DAC', 'GOOG', 'MSFT', 'AAPL', 'FB', 'AMZN', 'PFE', 'CVS', 'COP', 'ATVI']",Dow Gains Over 200 Points to Begin May,,,
23,ytIgzmlQ6NUwHAra6iYT2N1zeUVqaPVzSzSBmZHmk_U,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",ConocoPhillips (COP) Q1 Earnings Beat on Higher Crude Output,Zacks Equity Research,2021-05-04T16:18:00Z,http://www.zacks.com/stock/news/1499589/conocophillips-cop-q1-earnings-beat-on-higher-crude-output?cid=CS-ZC-FT-analyst_blog|earnings_article-1499589,"['COP', 'HES', 'CVE', 'FI']",ConocoPhillips (COP) expects full-year 2021 production to be 1.5 million barrels of oil equivalent per day.,https://www.zacks.com/amp/stock/news/1499589/conocophillips-cop-q1-earnings-beat-on-higher-crude-output,https://staticx-tuner.zacks.com/images/articles/main/77/596.jpg,
24,YcKObLP58WApHptW95eA9HHiw2pBc_t9BEX5XTQwxPU,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/marketwatch.ico'}","Need to Know: Sweating over stock picks? Get rid of the losers and watch your portfolio fly, says this index manager",MarketWatch,2021-05-04T19:15:00Z,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D3E5F08AC414%7D&siteid=rss&rss=1,"['DIS', 'VZ', 'XOM', 'XOUT', 'AAPL', 'MSFT', 'AMZN', 'GOOGL', 'TSLA', 'COMP', 'SNAP', 'UAA', 'CVS', 'DD', 'COP', 'ATVI', 'LYFT', 'Z', 'PFE', 'PRPO']","Investors could learn a thing or two from our call of the day, which is all about the stocks your portfolio is begging you to get rid of.",https://www.marketwatch.com/amp/story/sweating-over-stock-picks-get-rid-of-the-losers-and-watch-your-portfolio-fly-says-this-index-manager-11620127299,https://images.mktw.net/im-333650/social,
25,PtGRILg2UVDSuUf2vemIqbqWDehEqouiWC42B1aYF1c,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/marketwatch.ico'}","Market Snapshot: What happened in the stock market today? Tech sees worst day since March, Dow ekes out gain",MarketWatch,2021-05-04T21:03:00Z,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D3E62C24A895%7D&siteid=rss&rss=1,"['COMP', 'TSLA', 'GOOG', 'GOOGL', 'AAPL', 'CVS', 'PFE', 'DD', 'ARNC', 'COP']","Stocks end mostly lower Tuesday, but come sharply off their lows as investors sift through comments from U.S. Treasury Secretary Janet Yellen who said interest rates could rise a bit if the economy overheats.",https://www.marketwatch.com/amp/story/dow-set-for-muted-action-tuesday-as-investors-await-yellen-remarks-parse-earnings-from-cvs-pfizer-11620128807,https://images.mktw.net/im-333644/social,
