,id,publisher,title,author,published_utc,article_url,tickers,image_url,description,keywords,amp_url
13,z66MbrPoFq1Z2AhBYovTsoPBYWCRWn1TuOb0sDZ009Y,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",Warren Buffett Owns These 5 Dividend Aristocrats. Should You?,newsfeedback@fool.com (Daniel Foelber),2021-04-20T12:12:00Z,https://www.fool.com/investing/2021/04/20/warren-buffett-owns-these-5-dividend-aristocrats-s/?source=iedfolrf0000001,"['BRK.A', 'BRK.B', 'KO', 'JNJ', 'CVX', 'PG', 'ABBV']",https://g.foolcdn.com/editorial/images/621924/buffett-fool.png,"The stock market's dividend yield is at a 10-year low, but these five companies still yield over 2%.",['investing'],https://www.fool.com/amp/investing/2021/04/20/warren-buffett-owns-these-5-dividend-aristocrats-s/
14,oIIJBNrqvFPalLf-LpPvVVYP3gjT2c5XQwtMYWWPgVc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",5 Must-Buy Corporate Giants Ahead of Q1 Earnings Next Week,Nalak Das,2021-04-23T09:49:00Z,http://www.zacks.com/stock/news/1440788/5-must-buy-corporate-giants-ahead-of-q1-earnings-next-week?cid=CS-ZC-FT-analyst_blog|investment_ideas-1440788,"['XOM', 'CVX', 'CAT', 'TXN', 'ICE']",https://staticx-tuner.zacks.com/images/articles/main/62/347.jpg,"We have narrowed down our search to five corporate bigwigs slated to release first-quarter earnings results next week. These are: XOM, CVX, CAT, ICE and TXN.",,https://www.zacks.com/amp/stock/news/1440788/5-must-buy-corporate-giants-ahead-of-q1-earnings-next-week
15,JOoZbV0t_JcH_ZzrKzl7R2UN5KDkY7MdbDMdcXK8aYU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",TOTAL (TOT) to Report Q1 Earnings: What's in the Offing?,Zacks Equity Research,2021-04-23T10:52:00Z,http://www.zacks.com/stock/news/1440823/total-tot-to-report-q1-earnings-whats-in-the-offing?cid=CS-ZC-FT-analyst_blog|earnings_preview-1440823,"['XOM', 'TOT', 'CVX', 'EOG']",https://staticx-tuner.zacks.com/images/articles/main/80/1812.jpg,TOTAL's (TOT) first-quarter earnings are likely to have benefited from contribution from new start-ups and proper execution of cost-management initiatives.,,https://www.zacks.com/amp/stock/news/1440823/total-tot-to-report-q1-earnings-whats-in-the-offing
16,yCa0AgDRJ0e8BXGSqsHhqrc5ZaO7mrzfHCWcsfMYAW4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Ovintiv (OVV) is Set to Beat Earnings in Q1: This is Why,Zacks Equity Research,2021-04-23T11:02:00Z,http://www.zacks.com/stock/news/1441064/ovintiv-ovv-is-set-to-beat-earnings-in-q1-this-is-why?cid=CS-ZC-FT-analyst_blog|earnings_preview-1441064,"['CVX', 'BP', 'HLX', 'OVV']",https://staticx-tuner.zacks.com/images/articles/main/94/1507.jpg,Rising commodity prices and management's ongoing cost-containment efforts are likely to have boosted Ovintiv's (OVV) profit levels in the first quarter.,,https://www.zacks.com/amp/stock/news/1441064/ovintiv-ovv-is-set-to-beat-earnings-in-q1-this-is-why
17,VFeZ-6cqTaDV6jEbw_NAGVDzNWcDzKi_Uu6Yp6tWs0E,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",Why Bloom Energy Stock Rose Today,newsfeedback@fool.com (Howard Smith),2021-04-23T17:40:00Z,https://www.fool.com/investing/2021/04/23/why-bloom-energy-stock-rose-today/?source=iedfolrf0000001,"['BE', 'TM', 'CVX']",https://g.foolcdn.com/editorial/images/622717/hydrogenenergystorage.jpg,The fuel cell maker's stock has been recovering from a recent plunge.,['investing'],https://www.fool.com/amp/investing/2021/04/23/why-bloom-energy-stock-rose-today/
18,AAX7HxhrVUxUNQKyNt_7lcilXAhZyexMMI6Ayv1At78,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",Why Plug Power Stock Just Popped Again,newsfeedback@fool.com (Rich Smith),2021-04-23T17:48:00Z,https://www.fool.com/investing/2021/04/23/why-plug-power-stock-just-popped-again/?source=iedfolrf0000001,"['PLUG', 'TM', 'CVX', 'FCEL', 'BLDP']",https://g.foolcdn.com/editorial/images/622735/cartoon-fuel-cell-car-on-palm-of-hand-putting-out-h2-bubbles-as-exhaust.jpg,"Is the hydrogen revolution finally here? (And if not, how long will it take?)",['investing'],https://www.fool.com/amp/investing/2021/04/23/why-plug-power-stock-just-popped-again/
19,KBbngCjvnP-hg4yQa1HJ_0M-GRAPd-v4yqC0HskD8nY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","Top Analyst Reports for Facebook, Cisco & Chevron",Sheraz Mian,2021-04-23T17:48:00Z,http://www.zacks.com/research-daily/1442393/top-analyst-reports-for-facebook-cisco-chevron?cid=CS-ZC-FT-research_daily-1442393,"['WBA', 'MDLZ', 'FB', 'CVX', 'CSCO', 'CB']",https://staticx-tuner.zacks.com/images/default_article_images/default181.jpg,"Top Analyst Reports for Facebook, Cisco & Chevron",,
20,Ukj5PFRHR8BoS_2u2G6cA0qe2rwDIKZp6JwKqLFtQKU,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",Brett Perlman on Blackouts and the Future of Texas Energy,newsfeedback@fool.com (Nick Sciple),2021-04-23T18:08:00Z,https://www.fool.com/investing/2021/04/23/brett-perlman-on-blackouts-and-the-future-of-texas/?source=iedfolrf0000001,"['XOM', 'CVX', 'BLDP', 'PLUG']",https://g.foolcdn.com/editorial/images/622061/cover_if.jpg,Lessons we can learn from the past that will help create a better future.,['investing'],https://www.fool.com/amp/investing/2021/04/23/brett-perlman-on-blackouts-and-the-future-of-texas/
21,Ny5Fns827wKQmvGLwuz-iYxFEmyFiYCHnwZaQ7sQP9o,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/seekingalpha.ico'}",Wall Street Breakfast: The Week Ahead,Wall Street Breakfast,2021-04-25T11:01:58Z,https://seekingalpha.com/article/4421118-wall-street-breakfast-week-ahead?source=feed,"['TSLA', 'BA', 'AMD', 'ACI', 'NXPI', 'BP', 'UPS', 'GE', 'GOOG', 'SBUX', 'HUM', 'AAPL', 'F', 'QCOM', 'GD', 'CMCSA', 'MRK', 'CAT', 'NOC', 'AMZN', 'NIO', 'X', 'XOM', 'CVX', 'ABBV', 'MSFT', 'ROOT', 'MAX', 'GATO', 'BDSX', 'LESL', 'ALGM', 'LU', 'AVIR', 'SQZ', 'GLTO', 'ULCC', 'COUR', 'COMP', 'KARO', 'EM', 'MAS', 'JOE', 'TTI', 'AWK', 'FIX', 'AMP', 'IVZ', 'HPE', 'GOLD', 'EWBC', 'RPRX', 'SEE', 'AEP', 'SRE', 'PNM', 'AGR', 'CLGX', 'CTB', 'GT', 'FDS', 'IMAB', 'FB', 'TWTR', 'TEAM', 'W', 'PEP', 'DKNG', 'ATVI', 'EA', 'PLTK', 'NTES', 'RBLX', 'SONY', 'HSY', 'MDLZ', 'CAG', 'SJM', 'TWNK', 'KHC', 'GIS', 'K', 'CPB', 'PRGO', 'MRNA']",https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,"Our weekend preview of earnings reports, conference presentations, investor days, IPOs, FDA decisions, Barron's mentions and other key events that could impact stocks.",,https://seekingalpha.com/amp/article/4421118-wall-street-breakfast-week-ahead
22,z8Xy3M2q2HvUAO_UUG1ZdfG3AYAfFdLVN-vvgfETPfM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Why a Beat is Likely for Cabot (COG) This Earnings Season,Zacks Equity Research,2021-04-26T10:32:00Z,http://www.zacks.com/stock/news/1455426/why-a-beat-is-likely-for-cabot-cog-this-earnings-season?cid=CS-ZC-FT-analyst_blog|earnings_preview-1455426,"['CVX', 'COG', 'MMP', 'OVV']",https://staticx-tuner.zacks.com/images/articles/main/8b/1160.jpg,Higher natural gas prices and revenues are likely to have boosted Cabot Oil & Gas' (COG) profit levels in the first quarter.,,https://www.zacks.com/amp/stock/news/1455426/why-a-beat-is-likely-for-cabot-cog-this-earnings-season
23,nfmBzCzQgTnfhR1x_jKma9KoCmyIpgDDTV2bWKuFaMM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights: Facebook, Cisco Systems, Chevron, Mondelez International and Walgreens Boots Alliance",Zacks Equity Research,2021-04-26T10:52:00Z,http://www.zacks.com/stock/news/1455252/the-zacks-analyst-blog-highlights-facebook-cisco-systems-chevron-mondelez-international-and-walgreens-boots-alliance?cid=CS-ZC-FT-press_releases-1455252,"['CSCO', 'CVX', 'FB', 'MDLZ', 'WBA']",https://staticx-tuner.zacks.com/images/articles/main/23/72.jpg,"The Zacks Analyst Blog Highlights: Facebook, Cisco Systems, Chevron, Mondelez International and Walgreens Boots Alliance",,https://www.zacks.com/amp/stock/news/1455252/the-zacks-analyst-blog-highlights-facebook-cisco-systems-chevron-mondelez-international-and-walgreens-boots-alliance
24,EOirjsnuXJescNn148s7FiwmHQX1cGVh8MsGQ7H1z9c,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/marketwatch.ico'}",Earnings Watch: Tesla and Big Tech are about to rev up the busiest week of earnings season,MarketWatch,2021-04-26T12:06:00Z,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D3B82044D216%7D&siteid=rss&rss=1,"['TSLA', 'MSFT', 'GOOG', 'GOOGL', 'FB', 'SNAP', 'AAPL', 'AMZN', 'BA', 'CVX', 'AMD', 'INTC', 'PINS', 'TWTR', 'MDLZ', 'SBUX', 'DPZ', 'MCD', 'V', 'PYPL', 'MA']",https://images.mktw.net/im-316936/social,"The busiest week of earnings season is about to kick off, with Tesla and Big Tech companies expected to dominate the headlines.",,https://www.marketwatch.com/amp/story/tesla-and-big-tech-are-about-to-rev-up-the-busiest-week-of-earnings-season-11619288756
25,k6x7bq8Af2UFltvpcHctBPToUU3Z9-PQms7KLkpJhWc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights: Exxon Mobil, Chevron, Texas Instruments, Caterpillar and Intercontinental Exchange",Zacks Equity Research,2021-04-26T12:29:00Z,http://www.zacks.com/stock/news/1455673/the-zacks-analyst-blog-highlights-exxon-mobil-chevron-texas-instruments-caterpillar-and-intercontinental-exchange?cid=CS-ZC-FT-press_releases-1455673,"['XOM', 'CVX', 'CAT', 'TXN', 'ICE']",https://staticx-tuner.zacks.com/images/articles/main/9d/2663.jpg,"The Zacks Analyst Blog Highlights: Exxon Mobil, Chevron, Texas Instruments, Caterpillar and Intercontinental Exchange",,https://www.zacks.com/amp/stock/news/1455673/the-zacks-analyst-blog-highlights-exxon-mobil-chevron-texas-instruments-caterpillar-and-intercontinental-exchange
26,iBVyGg8HthYnmKAc9TstghV3jhkKZfNz4tNipuG4g5Q,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Chevron (CVX) to Develop Major Hydrogen Businesses With Toyota,Zacks Equity Research,2021-04-26T16:06:00Z,http://www.zacks.com/stock/news/1457053/chevron-cvx-to-develop-major-hydrogen-businesses-with-toyota?cid=CS-ZC-FT-analyst_blog|company_news_-_energy_sector-1457053,"['TOT', 'CVX', 'TM', 'RDS.A']",https://staticx-tuner.zacks.com/images/articles/main/73/63.jpg,Chevron (CVX) enters a memorandum of understanding with Toyota to develop commercially feasible and large-scale businesses in hydrogen.,,https://www.zacks.com/amp/stock/news/1457053/chevron-cvx-to-develop-major-hydrogen-businesses-with-toyota
