,id,publisher,title,author,published_utc,article_url,tickers,amp_url,image_url,description,keywords
10,S28w2LtMjhF8i87ToRVXPrcjBM1uBx8dwzSt5rK4fjE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Surging Earnings Estimates Signal Upside for Diamondback (FANG) Stock,Zacks Equity Research,2021-04-28T16:20:07Z,http://www.zacks.com/stock/news/1467765/surging-earnings-estimates-signal-upside-for-diamondback-fang-stock?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_8-1467765,['FANG'],https://www.zacks.com/amp/stock/news/1467765/surging-earnings-estimates-signal-upside-for-diamondback-fang-stock,https://staticx-tuner.zacks.com/images/default_article_images/default43.jpg,"Diamondback (FANG) shares have started gaining and might continue moving higher in the near term, as indicated by solid earnings estimate revisions.",
11,ffIfn39yB0KOxrDf8qPNS-wEFua4Tbm_WY7zGiDNJu4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",What's in the Cards for Diamondback (FANG) in Q1 Earnings?,Zacks Equity Research,2021-04-28T16:56:00Z,http://www.zacks.com/stock/news/1468604/whats-in-the-cards-for-diamondback-fang-in-q1-earnings?cid=CS-ZC-FT-analyst_blog|earnings_preview-1468604,"['NS', 'CVX', 'MPC', 'FANG']",https://www.zacks.com/amp/stock/news/1468604/whats-in-the-cards-for-diamondback-fang-in-q1-earnings,https://staticx-tuner.zacks.com/images/articles/main/2d/651.jpg,Quarterly increase in output and average price realization of crude oil are likely to boost Diamondback's (FANG) Q1 results.,
12,ZzeO38tISH6HFr9Wxi658rdlUphS-_YLmePigav4p7M,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",NOV Posts Wider-Than-Expected Q1 Loss on Weather Disruptions,Zacks Equity Research,2021-04-28T17:01:00Z,http://www.zacks.com/stock/news/1468621/nov-posts-wider-than-expected-q1-loss-on-weather-disruptions?cid=CS-ZC-FT-analyst_blog|earnings_article-1468621,"['NOV', 'FANG', 'WLL', 'LPI']",https://www.zacks.com/amp/stock/news/1468621/nov-posts-wider-than-expected-q1-loss-on-weather-disruptions,https://staticx-tuner.zacks.com/images/articles/main/a0/644.jpg,NOV's Completion & Production Solutions' backlog for capital equipment orders totals $810 million at the end of Q1 consisting of $338 million of new orders.,
13,-tSISiUYHlAiNsuX4W4LvTn-5prgW17bXrtdBL-1lHE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Devon Energy (DVN) to Report Q1 Earnings: What's in Store?,Zacks Equity Research,2021-04-29T15:31:00Z,http://www.zacks.com/stock/news/1473599/devon-energy-dvn-to-report-q1-earnings-whats-in-store?cid=CS-ZC-FT-analyst_blog|earnings_preview-1473599,"['EQT', 'PXD', 'DVN', 'FANG']",https://www.zacks.com/amp/stock/news/1473599/devon-energy-dvn-to-report-q1-earnings-whats-in-store,https://staticx-tuner.zacks.com/images/articles/main/e5/295.jpg,Devon Energy's (DVN) first-quarter earnings are likely to have benefited from improving oil prices and strong production from the Delaware Basin.,
14,fC9bQBlcfUp_TkmKg0fJRm2sv3NUEUQJSqoEKBZCnYQ,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","Nabors (NBR) Q1 Loss Wider Than Expected, Sales Beat Mark",Zacks Equity Research,2021-04-29T17:07:00Z,http://www.zacks.com/stock/news/1474272/nabors-nbr-q1-loss-wider-than-expected-sales-beat-mark?cid=CS-ZC-FT-analyst_blog|earnings_article-1474272,"['NBR', 'FANG', 'WLL', 'LPI']",https://www.zacks.com/amp/stock/news/1474272/nabors-nbr-q1-loss-wider-than-expected-sales-beat-mark,https://staticx-tuner.zacks.com/images/articles/main/ed/2095.jpg,"Nabors' (NBR) total costs and expenses in Q1 decline to $580.4 million from $1.07 billion in the year-ago quarter owing to controlled depreciation costs, and general and administrative expenses.",
15,GYMBv75hTitsDXjqrgbP-mqLVQecB4zIg_K9ZrVDSko,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Diamondback Energy (FANG) Outpaces Stock Market Gains: What You Should Know,Zacks Equity Research,2021-04-29T21:45:10Z,http://www.zacks.com/stock/news/1475280/diamondback-energy-fang-outpaces-stock-market-gains-what-you-should-know?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_6-1475280,['FANG'],https://www.zacks.com/amp/stock/news/1475280/diamondback-energy-fang-outpaces-stock-market-gains-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default14.jpg,"Diamondback Energy (FANG) closed at $84.34 in the latest trading session, marking a +0.79% move from the prior day.",
16,u1xi6kL1lIT1VPBiCFbY4XFJTUKZHF-WkIh-DjB6EDA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Why Diamondback (FANG) Might Surprise This Earnings Season,Zacks Equity Research,2021-04-30T12:30:00Z,http://www.zacks.com/stock/news/1478613/why-diamondback-fang-might-surprise-this-earnings-season?cid=CS-ZC-FT-tale_of_the_tape|earnings_surprise-1478613,['FANG'],https://www.zacks.com/amp/stock/news/1478613/why-diamondback-fang-might-surprise-this-earnings-season,https://staticx-tuner.zacks.com/images/articles/main/4a/291.jpg,Diamondback (FANG) is seeing favorable earnings estimate revision activity and has a positive Zacks Earnings ESP heading into earnings season.,
17,lykcVnsN79JzwEsKTTLMwnicvpJ4ogoqCnTLAqzTMS4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",ExxonMobil (XOM) Q1 Earnings and Revenues Beat Estimates,Zacks Equity Research,2021-04-30T14:48:00Z,http://www.zacks.com/stock/news/1479343/exxonmobil-xom-q1-earnings-and-revenues-beat-estimates?cid=CS-ZC-FT-analyst_blog|earnings_article-1479343,"['XOM', 'EOG', 'FANG', 'MTDR']",https://www.zacks.com/amp/stock/news/1479343/exxonmobil-xom-q1-earnings-and-revenues-beat-estimates,https://staticx-tuner.zacks.com/images/articles/main/0c/69.jpg,Higher chemical margins and improved realized commodity prices aid ExxonMobil's (XOM) Q1 earnings.,
18,2k6LZGK9a3t5r-tdlmUHyOnVyLZBl1SELvUyd_u9xDk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",W&T Offshore (WTI) to Report Q1 Earnings: What Lies Ahead?,Zacks Equity Research,2021-04-30T15:52:00Z,http://www.zacks.com/stock/news/1479657/wt-offshore-wti-to-report-q1-earnings-what-lies-ahead?cid=CS-ZC-FT-analyst_blog|earnings_preview-1479657,"['WTI', 'FANG', 'DNOW', 'CDEV']",https://www.zacks.com/amp/stock/news/1479657/wt-offshore-wti-to-report-q1-earnings-what-lies-ahead,https://staticx-tuner.zacks.com/images/articles/main/ea/574.jpg,Lower production and increased uncertainty in international markets are expected to have affected W&T Offshore's (WTI) first-quarter earnings.,
19,57ZM20QnW-2-vaIGRKfAnd60xI2L9OPlucrNidNJTzM,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/seekingalpha.ico'}","Chevron Increases Dividend, Will Resume Repurchases Later",Laura Starks,2021-05-01T07:51:36Z,https://seekingalpha.com/article/4423294-chevron-increases-dividend-resume-repurchases-later?source=feed,"['COP', 'EOG', 'FANG', 'NBLX', 'OXY', 'XOM', 'CVX']",https://seekingalpha.com/amp/article/4423294-chevron-increases-dividend-resume-repurchases-later,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1196048436/medium_image_1196048436.jpg,Chevron increased its dividend to $5.36/share and plans to start share repurchases. Click here to see why we think CVX is a top oil company.,
20,AOC7I19A-mo5CLckaX5MQn7lOLuGnAaAbX1-Rbw1UAA,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/benzinga.ico'}","Earnings Scheduled For May 3, 2021",Benzinga Insights,2021-05-03T08:13:04Z,https://www.benzinga.com/news/earnings/21/05/20909065/earnings-scheduled-for-may-3-2021,"['O', 'ELVT', 'JKHY', 'WWD', 'EPRT', 'CBT', 'GLYC', 'TA', 'OHI', 'CINR', 'KFRC', 'HNRG', 'LTHM', 'CNA', 'BRX', 'XPO', 'PKI', 'AGR', 'LGND', 'NSP', 'LTRN', 'CR', 'KPTI', 'ATCO', 'RBC', 'LDI', 'MYGN', 'REGI', 'CSR', 'OGS', 'BELFA', 'RIG', 'ENIA', 'NWPX', 'SHLS', 'CVI', 'VRNS', 'BELFB', 'SCI', 'TCMD', 'OTTR', 'SJ', 'EL', 'ENBL', 'BLDP', 'CRNT', 'SHO', 'DZSI', 'PETS', 'HBP', 'EPD', 'VNOM', 'DSPG', 'SU', 'TRVG', 'QGEN', 'BCEI', 'FLS', 'SOI', 'FRPT', 'VNO', 'ZI', 'RMBS', 'EVER', 'IAG', 'UE', 'FSTR', 'WEC', 'NCSM', 'SANM', 'ON', 'IPI', 'SEDG', 'BSM', 'GAIA', 'WMB', 'XELA', 'STRL', 'SIBN', 'ITUB', 'GPP', 'GPRE', 'CC', 'MAXR', 'ADC', 'MFIN', 'KMT', 'BWXT', 'HLIT', 'ADUS', 'SBT', 'ALX', 'FANG', 'L', 'RILY', 'IRBT', 'FN', 'CURO', 'AWK', 'EARN', 'LEG', 'SPNE', 'ITRI', 'PLOW', 'NTR', 'AWR', 'CPTA', 'MOS', 'AKTS', 'IVAC', 'UAN', 'ARGO', 'CAR', 'CHGG', 'MWA']",https://amp.benzinga.com/amp/content/20909065,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/earnings_scheduled_1853.png,"Companies Reporting Before The Bell
• Scienjoy Holding (NASDAQ:SJ) is estimated to report quarterly earnings at $0.58 per share on revenue of $540.11 million.
• DZS (NASDAQ:DZSI) is estimated to report quarterly loss at $0.22 per share on revenue of $71.90 million.
• Enel Americas (NYSE:ENIA) is projected to report quarterly earnings at $0.18 per share on revenue of $2.99 billion.
• loanDepot (NYSE:LDI) is likely to report quarterly earnings at $0.58 per share on revenue of $1.02 billion.
• ON Semiconductor (NASDAQ:ON) is expected to report quarterly earnings at $0.33 per share on revenue of $1.46 billion.
• Enterprise Prods Partners (NYSE:EPD) is likely to report quarterly earnings at $0.48 per share on revenue of $7.18 billion.
• Estee Lauder Cos (NYSE:EL) is projected to report quarterly earnings at $1.31 per share on revenue of $3.93 billion.
• CNA Financial (NYSE:CNA) is estimated to report quarterly earnings at $0.88 per share on revenue of $2.85 billion.
• Green Plains (NASDAQ:GPRE) is likely to report quarterly loss at $0.64 per share on revenue of $625.22 million.
• Bel Fuse (NASDAQ:BELFB) is expected to report quarterly earnings at $0.06 per share on revenue of $108.00 million.
• Ceragon Networks (NASDAQ:CRNT) is expected to report quarterly loss at $0.03 per share on revenue of $64.55 million.
• Bel Fuse (NASDAQ:BELFA) is likely to report quarterly earnings at $0.02 per share on revenue of $108.00 million.
• Akoustis Technologies (NASDAQ:AKTS) is estimated to report quarterly loss at $0.28 per share on revenue of $2.25 million.
• WEC Energy Gr (NYSE:WEC) is likely to report quarterly earnings at $1.47 per share on revenue of $2.31 billion.
• Itron (NASDAQ:ITRI) is expected to report quarterly earnings at $0.42 per share on revenue of $535.25 million.
• Karyopharm Therapeutics (NASDAQ:KPTI) is projected to report quarterly loss at $0.71 per share on revenue of $25.17 million.
• Alexander's (NYSE:ALX) is likely to report earnings for its first quarter.
• PetMed Express (NASDAQ:PETS) is expected to report quarterly earnings at $0.40 per share on revenue of $74.03 million.
• DSP Group (NASDAQ:DSPG) is likely to report quarterly earnings at $0.05 per share on revenue of $31.90 million.
• Green Plains Partners (NASDAQ:GPP) is likely to report quarterly earnings at $0.47 per share on revenue of $21.55 million.
• GlycoMimetics (NASDAQ:GLYC) is expected to report earnings for its first quarter.
• Enable Midstream Partners (NYSE:ENBL) is likely to report quarterly earnings at $0.17 per share on revenue of $764.21 million.
• Sterling Bancorp (NASDAQ:SBT) is likely to report quarterly earnings at $0.02 per share on revenue of $25.13 million.
• Loews (NYSE:L) is projected to report earnings for its first quarter.
 
Companies Reporting After The Bell
• Centerspace (NYSE:CSR) is projected to report quarterly loss at $0.38 per share on revenue of $46.03 million.
• Maxar Technologies (NYSE:MAXR) is estimated to report quarterly earnings at $1.06 per share on revenue of $560.30 million.
• Livent (NYSE:LTHM) is projected to report quarterly earnings at $0.01 per share on revenue of $82.13 million.
• Essential Props Realty (NYSE:EPRT) is estimated to report quarterly earnings at $0.10 per share on revenue of $46.49 million.
• CVR Partners (NYSE:UAN) is likely to report earnings for its first quarter.
• SeaSpine Holdings (NASDAQ:SPNE) is projected to report quarterly loss at $0.33 per share on revenue of $40.23 million.
• Ballard Power Systems (NASDAQ:BLDP) is estimated to report earnings for its first quarter.
• Suncor Energy (NYSE:SU) is estimated to report quarterly earnings at $0.35 per share on revenue of $8.51 billion.
• ZoomInfo Technologies (NASDAQ:ZI) is expected to report quarterly earnings at $0.10 per share on revenue of $145.50 million.
• TravelCenters Of America (NASDAQ:TA) is likely to report quarterly loss at $0.72 per share on revenue of $1.41 billion.
• trivago (NASDAQ:TRVG) is likely to report quarterly loss at $0.03 per ...Full story available on Benzinga.com","['Earnings', 'News', 'Pre-Market Outlook', 'Markets']"
21,P38GEfGdgBp92eUMrizeUrnYQm6McNQlLtotunSQhkQ,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","Equinor (EQNR) Beats Q1 Earnings Estimates, Hikes Dividend",Zacks Equity Research,2021-05-03T12:26:00Z,http://www.zacks.com/stock/news/1493308/equinor-eqnr-beats-q1-earnings-estimates-hikes-dividend?cid=CS-ZC-FT-analyst_blog|earnings_article-1493308,"['EOG', 'FANG', 'MTDR', 'EQNR']",https://www.zacks.com/amp/stock/news/1493308/equinor-eqnr-beats-q1-earnings-estimates-hikes-dividend,https://staticx-tuner.zacks.com/images/articles/main/e5/295.jpg,Equinor's (EQNR) strong Q1 earnings were driven by higher commodity prices and significant contributions from renewables.,
22,m83tlK66juP1RVszBuV09DgaXPdOipCqQzJu7k76YMA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","Ovintiv (OVV) Q1 Earnings Meet Estimates, Sales Beat Mark",Zacks Equity Research,2021-05-03T16:43:00Z,http://www.zacks.com/stock/news/1494505/ovintiv-ovv-q1-earnings-meet-estimates-sales-beat-mark?cid=CS-ZC-FT-analyst_blog|earnings_article-1494505,"['CLR', 'FANG', 'WLL', 'OVV']",https://www.zacks.com/amp/stock/news/1494505/ovintiv-ovv-q1-earnings-meet-estimates-sales-beat-mark,https://staticx-tuner.zacks.com/images/articles/main/94/1507.jpg,Ovintiv's (OVV) total expenses fall to $1.64 billion in Q1 from the year-ago figure of $1.88 billion. This drop primarily attributes to lower depreciation and amortization charges.,
