,id,publisher,title,author,published_utc,article_url,tickers,amp_url,image_url,description,keywords
46,GVJskW4I5-XUY_gpg0QlIPTzBc65g6yy0EOrYF3Ih54,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",3 Oil Stocks to Buy as Crude Prices Barrel Toward $100,"newsfeedback@fool.com (Matthew DiLallo, Neha Chamaria, and Reuben Gregg Brewer)",2021-06-27T14:39:00Z,https://www.fool.com/investing/2021/06/27/3-oil-stocks-to-buy-as-crude-prices-barrel-toward/,"['OXY', 'BAC', 'DVN', 'CVX', 'MRO']",https://www.fool.com/amp/investing/2021/06/27/3-oil-stocks-to-buy-as-crude-prices-barrel-toward/,https://g.foolcdn.com/editorial/images/631729/people-near-an-oil-well-with-the-sun-rising-in-the-background.jpg,These oil stocks could produce a gusher of profits as crude prices continue rallying.,['investing']
47,WJ3B2Ig7PV89tTmWH3llw-yyGOb15tkkmf9GqpSqywA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Breaking Down What to Expect From Tomorrow's OPEC+ Meeting,Nilanjan Choudhury,2021-06-30T10:15:00Z,https://www.zacks.com/stock/news/1755914/breaking-down-what-to-expect-from-tomorrows-opec-meeting,"['DVN', 'MRO', 'HES', 'OXY', 'EOG', 'BKR', 'FANG']",https://www.zacks.com/amp/stock/news/1755914/breaking-down-what-to-expect-from-tomorrows-opec-meeting,https://staticx-tuner.zacks.com/images/articles/main/9b/1422.jpg,"Volatile oil exploration and production stocks like MRO, FANG, OXY, DVN, EOG and HES will be most affected by the OPEC+ meeting outcome.",
48,1aolNqfMncyIA_nGq__RZpo6CozS-wBXD2PklOgamD0,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/themotleyfool.ico'}",Stock Markets Post a Strong First Half of 2021,newsfeedback@fool.com (Dan Caplinger),2021-06-30T21:19:00Z,https://www.fool.com/investing/2021/06/30/stock-markets-post-a-strong-first-half-of-2021/,"['F', 'NVDA', 'GM', 'GPS', 'LB', 'MRO', 'AMAT']",https://www.fool.com/amp/investing/2021/06/30/stock-markets-post-a-strong-first-half-of-2021/,https://g.foolcdn.com/editorial/images/632302/2021-celebrate-gettyimages-1287213055.jpg,The bull market continues.,['investing']
49,h1MLJ-qUfv9hzWsm2WkvF8npQ4uZi0M7QfrsXGvUOwI,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights: Baker Hughes, Marathon Oil, Diamondback Energy, Occidental Petroleum, EOG Resources and Hess Corp",Zacks Equity Research,2021-07-01T10:46:00Z,https://www.zacks.com/stock/news/1756420/the-zacks-analyst-blog-highlights-baker-hughes-marathon-oil-diamondback-energy-occidental-petroleum-eog-resources-and-hess-corp,"['MRO', 'HES', 'OXY', 'EOG', 'BKR', 'FANG']",https://www.zacks.com/amp/stock/news/1756420/the-zacks-analyst-blog-highlights-baker-hughes-marathon-oil-diamondback-energy-occidental-petroleum-eog-resources-and-hess-corp,https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,"The Zacks Analyst Blog Highlights: Baker Hughes, Marathon Oil, Diamondback Energy, Occidental Petroleum, EOG Resources and Hess Corp",
50,-EG47zsjhZTOc9BdTs4_JvhErHwNw6DuGNG5qfu_xAo,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",5 Energy Stocks That Powered S&P 500's Stunning 1H Gains,Nilanjan Choudhury,2021-07-02T12:01:00Z,https://www.zacks.com/stock/news/1756995/5-energy-stocks-that-powered-sp-500s-stunning-1h-gains,"['DVN', 'MRO', 'OXY', 'EOG', 'FANG']",https://www.zacks.com/amp/stock/news/1756995/5-energy-stocks-that-powered-sp-500s-stunning-1h-gains,https://staticx-tuner.zacks.com/images/articles/main/1f/6379.jpg,"Let's take a deep look into the S&P 500's top sector of the first half of 2021 - Energy - and its high flyers like MRO, FANG, DVN, OXY and EOG.",
51,kBhUpk8-Tt2MkRIvn7rh2lfS8ASBbJJaeHFzKc92oY0,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/benzinga.ico'}",10 Best Performing S&P 500 Stocks Of 2021,Wayne Duggan,2021-07-02T18:26:51Z,https://www.benzinga.com/general/education/21/07/21829550/10-best-performing-s-p-500-stocks-of-2021,"['DVN', 'EOG', 'F', 'MRO', 'NUE', 'OXY', 'GNRC', 'FANG', 'LB']",https://www.benzinga.com/amp/content/21829550,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/screenshot_2021-07-02_2.25.05_pm.png,"The S&P 500 continued its late-2020 momentum in the first two quarters of the year, gaining more than 15% year-to-date. Most U.S. investors have had a lot of winners in their portfolios so far this year, but some stocks certainly performed better than others.
Here’s a look at the 10 best-performing stocks in the entire S&P 500 in the first half of 2021.
Marathon Oil Corporation (NYSE: MRO)
Alternative energy stocks have been top performers in recent years, but soaring crude oil prices have made 2021 the year of the oil and gas stocks up to this point, including the best performer in the entire S&P 500--Marathon Oil. The stock is up 112.4% year-to-date.
Diamondback Energy Inc (NASDAQ:","['Top Stories', 'Markets', 'Movers', 'Trading Ideas']"
52,CmaRJpp7gCkZTodo2xwptfWWr8l3E3xV_3X8XK92O5g,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Is Marathon Oil (MRO) Outperforming Other Oils-Energy Stocks This Year?,Zacks Equity Research,2021-07-05T15:30:11Z,https://www.zacks.com/stock/news/1757657/is-marathon-oil-mro-outperforming-other-oils-energy-stocks-this-year,['MRO'],https://www.zacks.com/amp/stock/news/1757657/is-marathon-oil-mro-outperforming-other-oils-energy-stocks-this-year,https://staticx-tuner.zacks.com/images/default_article_images/default43.jpg,Is  (MRO) Outperforming Other Oils-Energy Stocks This Year?,
53,qSTMHZEvecd4Ce2dXMITVHgYe3HsD_lkhLuA6IxCXl4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Marathon Oil (MRO) Should Keep Soaring: Here's Why,Nilanjan Choudhury,2021-07-07T12:01:00Z,https://www.zacks.com/stock/news/1758508/marathon-oil-mro-should-keep-soaring-heres-why,"['DVN', 'MRO', 'OXY', 'FANG']",https://www.zacks.com/amp/stock/news/1758508/marathon-oil-mro-should-keep-soaring-heres-why,https://staticx-tuner.zacks.com/images/articles/main/38/3822.jpg,"Marathon Oil (MRO) was the best-performing stock in the entire S&P 500 in the first half. Despite the impressive run-up, the investment thesis remains attractive and it's still a good company to own.",
54,LT6N_q63kOT9VlH_MqvaLjWu3LRleRjZJrMETWFCEcY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Bet on 4 Oil Stocks Poised to Beat Earnings Estimates in Q2,Nilanjan Banerjee,2021-07-08T12:25:00Z,https://www.zacks.com/stock/news/1759105/bet-on-4-oil-stocks-poised-to-beat-earnings-estimates-in-q2,"['COP', 'MRO', 'CLR', 'BKR', 'FANG']",https://www.zacks.com/amp/stock/news/1759105/bet-on-4-oil-stocks-poised-to-beat-earnings-estimates-in-q2,https://staticx-tuner.zacks.com/images/articles/main/41/1886.jpg,"Oil energy companies are likely to have experienced a turnaround to profits in the June quarter from the prior-year comparable period. Firms that are expected to beat estimates are FANG, MRO, CLR & COP.",
55,GraA7883IbNTclCwRDN15KKlDia5Ox3Vhr-fXIIMF6E,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",10 Top-Ranked Stocks Powering S&P 500 ETF,Sweta Killa,2021-07-08T15:10:00Z,https://www.zacks.com/stock/news/1759192/10-top-ranked-stocks-powering-sp-500-etf,"['F', 'MRO', 'NUE', 'HES', 'NVDA', 'CRL', 'AMAT', 'SPY', 'GNRC', 'FANG', 'LB']",https://www.zacks.com/amp/stock/news/1759192/10-top-ranked-stocks-powering-sp-500-etf,https://staticx-tuner.zacks.com/images/articles/main/24/2721.jpg,"The S&P 500 has been outperforming this year due to the strength in value and cyclical stocks, which were battered last year in the pandemic.",
56,2GSLHacZFAg2WF5u1seBHgZfdzSC3yvThcPTyVM-F2w,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights: Diamondback Energy, Marathon Oil, Continental Resources and ConocoPhillips",Zacks Equity Research,2021-07-09T10:56:00Z,https://www.zacks.com/stock/news/1759497/the-zacks-analyst-blog-highlights-diamondback-energy-marathon-oil-continental-resources-and-conocophillips,"['COP', 'MRO', 'CLR', 'FANG']",https://www.zacks.com/amp/stock/news/1759497/the-zacks-analyst-blog-highlights-diamondback-energy-marathon-oil-continental-resources-and-conocophillips,https://staticx-tuner.zacks.com/images/articles/main/b1/2697.jpg,"The Zacks Analyst Blog Highlights: Diamondback Energy, Marathon Oil, Continental Resources and ConocoPhillips",
57,97RU6BgzalLWWwHfxUGk6HS0F6k9z-LWLPT7dKVUyQ0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Oil Moves Higher on Another Significant Stockpile Drawdown,Nilanjan Choudhury,2021-07-09T11:35:00Z,https://www.zacks.com/stock/news/1759574/oil-moves-higher-on-another-significant-stockpile-drawdown,"['DVN', 'MRO', 'OXY', 'EOG', 'FANG']",https://www.zacks.com/amp/stock/news/1759574/oil-moves-higher-on-another-significant-stockpile-drawdown,https://staticx-tuner.zacks.com/images/articles/main/7a/2381.jpg,"Energy companies like MRO, FANG, DVN, OXY and EOG have seen solid gains this year. Year to date, all these stocks are up anywhere between 60% and 95%.",
58,hkp5kTQXMa4DqBbIueprjNhOEgUqe5K63wa85HXAKRc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Oil Moves Higher on Another Significant Stockpile Drawdown,Nilanjan Choudhury,2021-07-11T06:29:00Z,https://www.zacks.com/stock/news/1760048/oil-moves-higher-on-another-significant-stockpile-drawdown,"['DVN', 'MRO', 'OXY', 'EOG', 'FANG']",https://www.zacks.com/amp/stock/news/1760048/oil-moves-higher-on-another-significant-stockpile-drawdown,https://staticx-tuner.zacks.com/images/default_article_images/default212.jpg,"Energy companies like MRO, FANG, DVN, OXY and EOG have seen solid gains this year. Year to date, all these stocks are up anywhere between 60% and 95%.",
59,S5CBbAxGTbtHBhnp-MG4z6qf_GMZzDFVHLPs-YptkNk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights: Marathon Oil, Diamondback Energy, Devon Energy, Occidental Petroleum and EOG Resources",Zacks Equity Research,2021-07-13T11:28:00Z,https://www.zacks.com/stock/news/1760674/the-zacks-analyst-blog-highlights-marathon-oil-diamondback-energy-devon-energy-occidental-petroleum-and-eog-resources,"['DVN', 'MRO', 'OXY', 'EOG', 'FANG']",https://www.zacks.com/amp/stock/news/1760674/the-zacks-analyst-blog-highlights-marathon-oil-diamondback-energy-devon-energy-occidental-petroleum-and-eog-resources,https://staticx-tuner.zacks.com/images/articles/main/43/1420.jpg,"The Zacks Analyst Blog Highlights: Marathon Oil, Diamondback Energy, Devon Energy, Occidental Petroleum and EOG Resources",
60,QzPHereDvToIpDj4JyTDrKMwnX0iFoj_Z8poZcZxezk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Find Strong Stocks During Q2 Earnings Season with this First Profit Screener,Benjamin Rains,2021-07-13T23:16:00Z,https://www.zacks.com/commentary/1761188/find-strong-stocks-during-q2-earnings-season-with-this-first-profit-screener,"['JPM', 'MRO', 'X', 'OLN']",https://www.zacks.com/amp/commentary/1761188/find-strong-stocks-during-q2-earnings-season-with-this-first-profit-screener,https://staticx-tuner.zacks.com/images/articles/main/bf/243.jpg,"The next major market catalyst will likely be second quarter earnings results and forward guidance, which will start pouring in. Given this backdrop let's use our 'First Profit' screener to help find strong stocks to consider buying...",
61,IsFleyJzerockUDQLu7sxlCnwgHrmIjfZbO5QHref-c,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","Oil Stocks Routed on Rising Fuel Supplies, OPEC+ Impasse",Nilanjan Choudhury,2021-07-15T10:48:00Z,https://www.zacks.com/stock/news/1761860/oil-stocks-routed-on-rising-fuel-supplies-opec-impasse,"['DVN', 'MRO', 'APA', 'HES', 'OXY', 'FANG']",https://www.zacks.com/amp/stock/news/1761860/oil-stocks-routed-on-rising-fuel-supplies-opec-impasse,https://staticx-tuner.zacks.com/images/articles/main/41/6797.jpg,"Some of the top losers of the S&P 500 yesterday are energy-related names Occidental Petroleum (OXY), Diamondback Energy (FANG), Devon Energy (DVN), APA Corporation (APA), Marathon Oil (MRO) and Hess (HES).",
62,2iGMco5CPD_47XxWvu79IedC9kYLUTnb9mxJXV6FvHk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Are Investors Undervaluing Marathon Oil (MRO) Right Now?,Zacks Equity Research,2021-07-19T15:50:11Z,https://www.zacks.com/stock/news/1763611/are-investors-undervaluing-marathon-oil-mro-right-now,['MRO'],https://www.zacks.com/amp/stock/news/1763611/are-investors-undervaluing-marathon-oil-mro-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default17.jpg,"Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong picks.",
63,6BJ-kPqg2MsJeOdCn0swA8M32PoOQcuMNb04l0pdIgM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Energy Q2 Earnings Lined Up: A Preview of What Is to Come,Nilanjan Choudhury,2021-07-20T11:07:00Z,https://www.zacks.com/stock/news/1763991/energy-q2-earnings-lined-up-a-preview-of-what-is-to-come,"['BP', 'SLB', 'HAL', 'COP', 'MRO', 'KMI', 'EQNR']",https://www.zacks.com/amp/stock/news/1763991/energy-q2-earnings-lined-up-a-preview-of-what-is-to-come,https://staticx-tuner.zacks.com/images/articles/main/74/780.jpg,"Halliburton (HAL), Kinder Morgan (KMI) and Schlumberger (SLB) all report second-quarter results this week and are viewed as an important read on the sector's outlook for the second half of 2021.",
64,cqLU4jyYych4Abw4pmTQl-ryj0KJIGvK40SeZm4wPSk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon Oil (MRO) Outpaces Stock Market Gains: What You Should Know,Zacks Equity Research,2021-07-20T21:50:19Z,https://www.zacks.com/stock/news/1764676/marathon-oil-mro-outpaces-stock-market-gains-what-you-should-know,['MRO'],https://www.zacks.com/amp/stock/news/1764676/marathon-oil-mro-outpaces-stock-market-gains-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default24.jpg,"Marathon Oil (MRO) closed the most recent trading day at $11.34, moving +1.98% from the previous trading session.",
65,YLVR-qQN1wCG2E6AlK69IKXZfXw3EHHBlr1XzpST52w,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",New Strong Buy Stocks for July 21st,Zacks Equity Research,2021-07-21T14:56:00Z,https://www.zacks.com/commentary/1764182/new-strong-buy-stocks-for-july-21st,"['DVN', 'MRO', 'APA', 'VALE', 'BAM']",https://www.zacks.com/amp/commentary/1764182/new-strong-buy-stocks-for-july-21st,https://staticx-tuner.zacks.com/images/articles/main/43/1420.jpg,"APA, MRO, VALE, BAM, and DVN have been added to the Zacks Rank #1 (Strong Buy) List on July 21, 2021.",
66,ALNHl2T95F_CcvgN0KTX1sF6i0JDcK8zFHxcx283PoM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Has Marathon Oil (MRO) Outpaced Other Oils-Energy Stocks This Year?,Zacks Equity Research,2021-07-21T15:30:10Z,https://www.zacks.com/stock/news/1765097/has-marathon-oil-mro-outpaced-other-oils-energy-stocks-this-year,['MRO'],https://www.zacks.com/amp/stock/news/1765097/has-marathon-oil-mro-outpaced-other-oils-energy-stocks-this-year,https://staticx-tuner.zacks.com/images/default_article_images/default31.jpg,Is  (MRO) Outperforming Other Oils-Energy Stocks This Year?,
67,zKTKNz4IVP6xzW6S71MR60GcDbLpEkVVRad_60UKcVw,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",MRO vs. COP: Which Stock Is the Better Value Option?,Zacks Equity Research,2021-07-21T15:40:11Z,https://www.zacks.com/stock/news/1765109/mro-vs-cop-which-stock-is-the-better-value-option,"['MRO', 'COP']",https://www.zacks.com/amp/stock/news/1765109/mro-vs-cop-which-stock-is-the-better-value-option,https://staticx-tuner.zacks.com/images/default_article_images/default43.jpg,MRO vs. COP: Which Stock Is the Better Value Option?,
68,r6sOXJHaExaxGTvIV3FdVEDbF99IK-Ux1wpDHwqZSIM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Here's How Investors Can Find Strong Oils and Energy Stocks with the Zacks ESP Screener,Zacks Equity Research,2021-07-23T12:50:06Z,https://www.zacks.com/stock/news/1766632/heres-how-investors-can-find-strong-oils-and-energy-stocks-with-the-zacks-esp-screener,['MRO'],https://www.zacks.com/amp/stock/news/1766632/heres-how-investors-can-find-strong-oils-and-energy-stocks-with-the-zacks-esp-screener,https://staticx-tuner.zacks.com/images/default_article_images/default2.jpg,Why investors should use the Zacks Earnings ESP tool to help find stocks that are poised to top quarterly earnings estimates.,
69,Q09rjrwDxCB07I9T67HhAXAJ6katKtuPGmM5ialN1Bo,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon Oil (MRO) Earnings Expected to Grow: Should You Buy?,Zacks Equity Research,2021-07-28T19:03:42Z,https://www.zacks.com/stock/news/1769730/marathon-oil-mro-earnings-expected-to-grow-should-you-buy,['MRO'],https://www.zacks.com/amp/stock/news/1769730/marathon-oil-mro-earnings-expected-to-grow-should-you-buy,https://staticx-tuner.zacks.com/images/default_article_images/default18.jpg,Marathon Oil (MRO) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,
70,nPpCC8Gvwr6qCD2BG4SmByAqVBrXG7yn_E6Q1dD3vb4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon Oil (MRO) Gains But Lags Market: What You Should Know,Zacks Equity Research,2021-07-29T21:50:19Z,https://www.zacks.com/stock/news/1771217/marathon-oil-mro-gains-but-lags-market-what-you-should-know,['MRO'],https://www.zacks.com/amp/stock/news/1771217/marathon-oil-mro-gains-but-lags-market-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default33.jpg,"Marathon Oil (MRO) closed the most recent trading day at $11.81, moving +0.25% from the previous trading session.",
71,r_XYEd8hmUqt7LujhWXS0I16krFpw0Jtz4-uRON1nH0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Factors Likely to Affect Marathon (MRO) This Earnings Season,Zacks Equity Research,2021-07-30T11:25:00Z,https://www.zacks.com/stock/news/1771465/factors-likely-to-affect-marathon-mro-this-earnings-season,"['DVN', 'MRO', 'EOG', 'CLR']",https://www.zacks.com/amp/stock/news/1771465/factors-likely-to-affect-marathon-mro-this-earnings-season,https://staticx-tuner.zacks.com/images/articles/main/a0/644.jpg,"Marathon Oil (MRO) beat the Zacks Consensus Estimate in three of the last four quarters and met in the other, delivering an earnings surprise of 26.19%, on average.",
72,CyP6F9ELi-SsEOgcchuinMYrNhScpjWDCKDzDxRCjIs,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Why Oil and Gas Stocks Are Crushing the Market in 2021,newsfeedback@fool.com (Travis Hoium),2021-08-02T11:33:00Z,https://www.fool.com/investing/2021/08/02/why-oil-and-gas-stocks-are-crushing-the/,"['XOM', 'DVN', 'OXY', 'FANG', 'MRO']",https://www.fool.com/amp/investing/2021/08/02/why-oil-and-gas-stocks-are-crushing-the/,https://g.foolcdn.com/editorial/images/635023/oil-drilling-rigs-at-sunset.jpg,"Energy stocks are leading the market, but will that last?",['investing']
73,qDNB8De2Mla3MkI_ydWHb9OuMiKNncG4cWLfrFLUung,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Is Marathon Oil (MRO) Stock Undervalued Right Now?,Zacks Equity Research,2021-08-04T15:50:13Z,https://www.zacks.com/stock/news/1774429/is-marathon-oil-mro-stock-undervalued-right-now,['MRO'],https://www.zacks.com/amp/stock/news/1774429/is-marathon-oil-mro-stock-undervalued-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default25.jpg,"Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong picks.",
74,3zCWEga2vMAl2tC8fpAwL04E2zFttwcKSfNVwy4uBgA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Marathon Oil (MRO) Q2 Earnings Top Estimates,Zacks Equity Research,2021-08-04T21:45:15Z,https://www.zacks.com/stock/news/1774663/marathon-oil-mro-q2-earnings-top-estimates,['MRO'],https://www.zacks.com/amp/stock/news/1774663/marathon-oil-mro-q2-earnings-top-estimates,https://staticx-tuner.zacks.com/images/default_article_images/default29.jpg,"Marathon Oil (MRO) delivered earnings and revenue surprises of 22.22% and -0.40%, respectively, for the quarter ended June 2021. Do the numbers hold clues to what lies ahead for the stock?",
75,KhXGlq7kLJ9H7B8axTEA39cxQicXzDBIz49fFy14HB4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Marathon (MRO) Beats on Q2 Earnings, Strong Prices Favor",Zacks Equity Research,2021-08-05T11:04:00Z,https://www.zacks.com/stock/news/1774950/marathon-mro-beats-on-q2-earnings-strong-prices-favor,"['MRO', 'EOG', 'SU', 'OVV']",https://www.zacks.com/amp/stock/news/1774950/marathon-mro-beats-on-q2-earnings-strong-prices-favor,https://staticx-tuner.zacks.com/images/articles/main/d9/554.jpg,Marathon Oil (MRO) stuck to its $1 billion capital spending budget for 2021 and delivered a free cash flow of $420 million during the quarter.,
