,id,publisher,title,author,published_utc,article_url,tickers,amp_url,image_url,description,keywords
10,q6Q8o-tiGtW3GKuSOVJSA9adJXhxxcx-z6WkWnW7C48,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Antero Midstream (AM) Stock Down 3.3% Since Q1 Earnings Miss,Zacks Equity Research,2021-05-04T12:39:00Z,http://www.zacks.com/stock/news/1498522/antero-midstream-am-stock-down-33-since-q1-earnings-miss?cid=CS-ZC-FT-analyst_blog|earnings_article-1498522,"['HES', 'AM', 'FI', 'AR']",https://www.zacks.com/amp/stock/news/1498522/antero-midstream-am-stock-down-33-since-q1-earnings-miss,https://staticx-tuner.zacks.com/images/articles/main/a0/644.jpg,Lower fresh water delivery volumes affect Antero Midstream's (AM) first-quarter profit levels.,
11,ytIgzmlQ6NUwHAra6iYT2N1zeUVqaPVzSzSBmZHmk_U,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",ConocoPhillips (COP) Q1 Earnings Beat on Higher Crude Output,Zacks Equity Research,2021-05-04T16:18:00Z,http://www.zacks.com/stock/news/1499589/conocophillips-cop-q1-earnings-beat-on-higher-crude-output?cid=CS-ZC-FT-analyst_blog|earnings_article-1499589,"['COP', 'HES', 'CVE', 'FI']",https://www.zacks.com/amp/stock/news/1499589/conocophillips-cop-q1-earnings-beat-on-higher-crude-output,https://staticx-tuner.zacks.com/images/articles/main/77/596.jpg,ConocoPhillips (COP) expects full-year 2021 production to be 1.5 million barrels of oil equivalent per day.,
12,FGYKGQqexEe5lFYzSeAqsPJ1P5PoqVcIOo6n61cV5rs,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","Devon Energy (DVN) Q1 Earnings Beat Estimates, Revenues Lag",Zacks Equity Research,2021-05-05T12:23:00Z,http://www.zacks.com/stock/news/1504007/devon-energy-dvn-q1-earnings-beat-estimates-revenues-lag?cid=CS-ZC-FT-analyst_blog|earnings_article-1504007,"['HES', 'CNX', 'DVN', 'MTDR']",https://www.zacks.com/amp/stock/news/1504007/devon-energy-dvn-q1-earnings-beat-estimates-revenues-lag,https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,Devon Energy's (DVN) first-quarter earnings beat estimates. The company continues to generate high volume of oil production from superior quality assets.,
13,YZqrlr6-enRkMS_kXPHw6OJH0fcjhN5gJxtUKIemVdA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Plains All American (PAA) Q1 Earnings & Revenues Top Mark,Zacks Equity Research,2021-05-05T12:26:00Z,http://www.zacks.com/stock/news/1504034/plains-all-american-paa-q1-earnings-revenues-top-mark?cid=CS-ZC-FT-analyst_blog|earnings_article-1504034,"['PAA', 'HES', 'DVN', 'MTDR']",https://www.zacks.com/amp/stock/news/1504034/plains-all-american-paa-q1-earnings-revenues-top-mark,https://staticx-tuner.zacks.com/images/articles/main/77/596.jpg,Plains All American's (PAA) first-quarter earnings and revenues are better than expected. It is on course to achieve the non-core asset sales divestiture target of $750 million in 2021.,
14,x_21scaJQIznviI17IjbqhsJmmseQC9qRtACaXAoXdg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Dril-Quip (DRQ) Stock Up 4.3% Since Q1 Earnings: Here's Why,Zacks Equity Research,2021-05-05T12:53:00Z,http://www.zacks.com/stock/news/1504163/dril-quip-drq-stock-up-43-since-q1-earnings-heres-why?cid=CS-ZC-FT-analyst_blog|earnings_article-1504163,"['HES', 'DRQ', 'DNOW', 'NESR']",https://www.zacks.com/amp/stock/news/1504163/dril-quip-drq-stock-up-43-since-q1-earnings-heres-why,https://staticx-tuner.zacks.com/images/articles/main/a0/644.jpg,"For 2021, Dril-Quip (DRQ) reiterates its expectation of product bookings of $40-$60 million per quarter.",
15,YAwI3PNYrS2-aXCUCDNB4ppYn-0fmz8mpKOmV5fhOOs,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Crestwood's (CEQP) Units Resilient Despite Q1 Earnings Miss,Zacks Equity Research,2021-05-06T13:01:00Z,http://www.zacks.com/stock/news/1509783/crestwoods-ceqp-units-resilient-despite-q1-earnings-miss?cid=CS-ZC-FT-analyst_blog|earnings_article-1509783,"['HES', 'DNOW', 'CEQP', 'NESR']",https://www.zacks.com/amp/stock/news/1509783/crestwoods-ceqp-units-resilient-despite-q1-earnings-miss,https://staticx-tuner.zacks.com/images/articles/main/a0/644.jpg,"Lower gathering, processing and compression volumes affect Crestwood Equity Partners' (CEQP) first-quarter earnings.",
16,25d_9JnBBwiNtw51QKgfS1LXF4vBlKOCg9M99Wxw2Q4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Continental (CLR) Gains 4% on Q1 Earnings & Revenue Beat,Zacks Equity Research,2021-05-06T14:06:00Z,http://www.zacks.com/stock/news/1510370/continental-clr-gains-4-on-q1-earnings-revenue-beat?cid=CS-ZC-FT-analyst_blog|earnings_article-1510370,"['HES', 'CLR', 'MPC', 'NESR']",https://www.zacks.com/amp/stock/news/1510370/continental-clr-gains-4-on-q1-earnings-revenue-beat,https://staticx-tuner.zacks.com/images/articles/main/40/930.jpg,Higher commodity price realizations and lower expenses aid Continental (CLR) in Q1 earnings.,
17,e9Wy_E_ZpCVx1fcap8yTTX4zuO-pc7uvwpPn01H3Jfg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","Murphy Oil (MUR) Q1 Earnings Surpass, Revenues Miss Mark",Zacks Equity Research,2021-05-06T16:34:00Z,http://www.zacks.com/stock/news/1511031/murphy-oil-mur-q1-earnings-surpass-revenues-miss-mark?cid=CS-ZC-FT-analyst_blog|earnings_article-1511031,"['HES', 'CNX', 'MUR', 'MTDR']",https://www.zacks.com/amp/stock/news/1511031/murphy-oil-mur-q1-earnings-surpass-revenues-miss-mark,https://staticx-tuner.zacks.com/images/articles/main/a0/644.jpg,"Murphy Oil (MUR) reports net income in Q1 against loss expectation. However, its top line misses the consensus mark.",
18,Fu33qS7XLQzPvtTWBUHwsXNSKbRifg1t7zpuvsC0g2s,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}","EQT Corp. (EQT) Beats on Q1 Earnings, Buys Alta Resources",Zacks Equity Research,2021-05-07T14:04:00Z,http://www.zacks.com/stock/news/1515881/eqt-corp-eqt-beats-on-q1-earnings-buys-alta-resources?cid=CS-ZC-FT-analyst_blog|earnings_article-1515881,"['EQT', 'HES', 'DNOW', 'NESR']",https://www.zacks.com/amp/stock/news/1515881/eqt-corp-eqt-beats-on-q1-earnings-buys-alta-resources,https://staticx-tuner.zacks.com/images/articles/main/8b/1160.jpg,EQT Corp.'s (EQT) first-quarter earnings are supported by higher production and commodity price realizations.,
19,Vz3B0aSsq6BVfAAwKAi6-0YqUSPQ-8RVa81hUfR-Snk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Why is Cheniere (CQP) Down 1.6% Since Q1 Earnings Beat?,Zacks Equity Research,2021-05-07T14:13:00Z,http://www.zacks.com/stock/news/1516057/why-is-cheniere-cqp-down-16-since-q1-earnings-beat?cid=CS-ZC-FT-analyst_blog|earnings_article-1516057,"['HES', 'CQP', 'DNOW', 'NESR']",https://www.zacks.com/amp/stock/news/1516057/why-is-cheniere-cqp-down-16-since-q1-earnings-beat,https://staticx-tuner.zacks.com/images/articles/main/a0/644.jpg,Cheniere Partners' (CQP) first-quarter earnings are supported by reduced operating and maintenance expenses.,
20,vBu7xvoICp732HQEvcWhsIquZ2-dBl891R1ZE-wWur4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",Here's Why RPC's (RES) Shares Rise 16.8% Since Q1 Earnings,Zacks Equity Research,2021-05-10T13:34:00Z,http://www.zacks.com/stock/news/1530007/heres-why-rpcs-res-shares-rise-168-since-q1-earnings?cid=CS-ZC-FT-analyst_blog|earnings_article-1530007,"['HES', 'RES', 'DNOW', 'NESR']",https://www.zacks.com/amp/stock/news/1530007/heres-why-rpcs-res-shares-rise-168-since-q1-earnings,https://staticx-tuner.zacks.com/images/articles/main/a0/644.jpg,RPC's (RES) first-quarter results are affected by lower activities and decreased pricing.,
21,Op9XuqAmO6tRa-BCCRL5CuOaB5p1uXpVgnE65kc7tks,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/logos/zacks.png', 'favicon_url': 'https://storage.googleapis.com/polygon-io-public/assets/news/favicons/zacks.ico'}",SM Energy (SM) Shares Resilient Following Q1 Earnings Beat,Zacks Equity Research,2021-05-10T13:36:00Z,http://www.zacks.com/stock/news/1530014/sm-energy-sm-shares-resilient-following-q1-earnings-beat?cid=CS-ZC-FT-analyst_blog|earnings_article-1530014,"['HES', 'SM', 'DNOW', 'NESR']",https://www.zacks.com/amp/stock/news/1530014/sm-energy-sm-shares-resilient-following-q1-earnings-beat,https://staticx-tuner.zacks.com/images/articles/main/e8/550.jpg,"Increase in realized commodity prices, and decreased costs and operating expenses boost SM Energy's (SM) bottom line for the first quarter.",
