,id,publisher,title,author,published_utc,article_url,tickers,amp_url,image_url,description,keywords
10,eCyvSK7sL4Fa0llEqyrldnnik4olBWGC-ZAXah0pJgY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Coterra Energy (CTRA) Q3 Earnings and Revenues Lag Estimates,Zacks Equity Research,2021-11-03T12:05:07Z,https://www.zacks.com/stock/news/1822482/coterra-energy-ctra-q3-earnings-and-revenues-lag-estimates,['CTRA'],https://www.zacks.com/amp/stock/news/1822482/coterra-energy-ctra-q3-earnings-and-revenues-lag-estimates,https://staticx-tuner.zacks.com/images/default_article_images/default8.jpg,"Cabot (CTRA) delivered earnings and revenue surprises of -1.89% and -1.47%, respectively, for the quarter ended September 2021. Do the numbers hold clues to what lies ahead for the stock?",
11,-Wcx8jxR4SAEAOBKzLE7M-mL2gCzsV1CwGjVQqGraM4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",CTRA or RRC: Which Is the Better Value Stock Right Now?,Zacks Equity Research,2021-11-10T16:40:12Z,https://www.zacks.com/stock/news/1826700/ctra-or-rrc-which-is-the-better-value-stock-right-now,"['CTRA', 'RRC']",https://www.zacks.com/amp/stock/news/1826700/ctra-or-rrc-which-is-the-better-value-stock-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default40.jpg,CTRA vs. RRC: Which Stock Is the Better Value Option?,
12,SqEwMcUiWSCEQScm8UXt59rK3PMdNQeITuf85Ooxk7I,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Is JPMorgan Diversified Return U.S. Mid Cap Equity ETF (JPME) a Strong ETF Right Now?,Zacks Equity Research,2021-11-18T11:20:12Z,https://www.zacks.com/stock/news/1829173/is-jpmorgan-diversified-return-us-mid-cap-equity-etf-jpme-a-strong-etf-right-now,"['JPME', 'DVN', 'MRO', 'IJH', 'VO', 'CTRA']",https://www.zacks.com/amp/stock/news/1829173/is-jpmorgan-diversified-return-us-mid-cap-equity-etf-jpme-a-strong-etf-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default29.jpg,Smart Beta ETF report for JPME,
13,ukkH_33YsCHr1V93enl0IYYpbKW_6qU_sHM1rAWVrA0,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}","Dividend Champion, Contender, And Challenger Highlights: Week Of November 21",Justin Law,2021-11-21T07:01:16Z,https://seekingalpha.com/article/4471008-dividend-champion-contender-and-challenger-highlights-week-of-november-21,"['A', 'ABC', 'ACC', 'ADC', 'AFL', 'AIZ', 'ALL', 'AMNB', 'ATO', 'AUB', 'AUBAP', 'AY', 'BAM', 'BEP', 'BF.A', 'BF.B', 'BIP', 'BMI', 'BOH', 'BOKF', 'CABO', 'CBOE', 'CBT', 'CDW', 'CFR', 'CHCO', 'CHCT', 'CPF', 'CRAI', 'CSX', 'CTRA', 'CW', 'DFS', 'DLB', 'DOV', 'EIG', 'EVA', 'EVR', 'FAST', 'FBHS', 'FCCY', 'FDS', 'FIX', 'FRAF', 'FSBW', 'FWRD', 'FXNC', 'GFF', 'HII', 'HNNA', 'HNNAZ', 'HPQ', 'HTBK', 'HUBB', 'IBTX', 'IOSP', 'ISBC', 'JEF', 'KEY', 'KNSL', 'KRNY', 'LARK', 'LYB', 'MAIN', 'MAS', 'MATW', 'MCBC', 'MSBI', 'MSI', 'MVBF', 'NATI', 'NBHC', 'NC', 'NEE', 'NFBK', 'NKE', 'NOC', 'NSA', 'NUS', 'NXST', 'O', 'ODC', 'OSK', 'PAYX', 'PFIS', 'POOL', 'POWI', 'RBA', 'RGLD', 'RHI', 'RLI', 'SBFG', 'SBSI', 'SBUX', 'SCL', 'SFBC', 'SIMO', 'SIRI', 'SMG', 'SPGI', 'SSNC', 'STAG', 'SXI', 'TBNK', 'TFSL', 'TNC', 'TSBK', 'UBCP', 'UNTY', 'UTL', 'VVV', 'WCN', 'WEYS', 'WLKP', 'WSM', 'WTBA', 'WTFC', 'WTFCM', 'WTFCP']",https://seekingalpha.com/amp/article/4471008-dividend-champion-contender-and-challenger-highlights-week-of-november-21,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1072593728/medium_image_1072593728.jpg,"A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Companies which changed their dividends. Companies with upcoming ex-dividend dates.",
14,zmwKnyh2RXLFO5MCgIqS09G7HR60uBIz56WoumKO4cA,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}","The Grinch May Steal Our Santa Claus Rally, I Weigh The Factors And My Trades",David H. Lerner,2021-12-06T06:08:06Z,https://seekingalpha.com/article/4473537-grinch-may-steal-santa-claus-rally-weighing-factors-trades,"['ABNB', 'AFRM', 'ASAN', 'BOX', 'CTRA', 'DIS', 'DOCN', 'DOCU', 'DVN', 'EXPE', 'FANG', 'GXO', 'INTU', 'KOS', 'MNDY', 'PAGP', 'PXD', 'PYPL', 'SIX', 'SQ', 'TELL', 'UPST']",https://seekingalpha.com/amp/article/4473537-grinch-may-steal-santa-claus-rally-weighing-factors-trades,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2830977/medium_image_2830977.jpg,"Santa Claus Rally may be delayed, but it's still coming. I think there could be more selling this week. Has the Grinch stolen the rally. Read more to see my thoughts.",
15,9JV_hPGdkp7IA33GB6vb4s7S6LA_uqakJOzxrHwpdjQ,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should JPMorgan Diversified Return U.S. Equity ETF (JPUS) Be on Your Investing Radar?,Zacks Equity Research,2021-12-07T11:20:05Z,https://www.zacks.com/stock/news/1836120/should-jpmorgan-diversified-return-us-equity-etf-jpus-be-on-your-investing-radar,"['JPUS', 'DVN', 'MRO', 'SPY', 'IVV', 'CTRA']",https://www.zacks.com/amp/stock/news/1836120/should-jpmorgan-diversified-return-us-equity-etf-jpus-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default30.jpg,Style Box ETF report for JPUS,
16,_aIPBJCuhWse1pk4MeGZC3ZChYvNbuic0WIfrYpHYNc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should Invesco Russell 1000 Equal Weight ETF (EQAL) Be on Your Investing Radar?,Zacks Equity Research,2021-12-08T11:20:10Z,https://www.zacks.com/stock/news/1836639/should-invesco-russell-1000-equal-weight-etf-eqal-be-on-your-investing-radar,"['EQAL', 'VSAT', 'SPY', 'ANET', 'IVV', 'CTRA']",https://www.zacks.com/amp/stock/news/1836639/should-invesco-russell-1000-equal-weight-etf-eqal-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default43.jpg,Style Box ETF report for EQAL,
17,8hdfa4xTsTzJzP7TzN0FQ3MUhU2JVFnuLYi3Nyard9k,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",I Spy With My Big Eagle Eye Some Stocks I May Want To Buy,David H. Lerner,2021-12-13T02:09:14Z,https://seekingalpha.com/article/4474836-i-spy-with-my-big-eagle-eye-some-stocks-i-may-want-to-buy,"['APA', 'ASAN', 'CTRA', 'DIS', 'DOCU', 'DVN', 'EOG', 'F', 'FANG', 'KOS', 'MNDY', 'NOW', 'OIH', 'PAGP', 'PSFE', 'PYPL', 'S', 'TELL', 'TSLA', 'TWLO', 'UPST', 'VGR', 'XBI', 'XRX']",https://seekingalpha.com/amp/article/4474836-i-spy-with-my-big-eagle-eye-some-stocks-i-may-want-to-buy,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/162058772/medium_image_162058772.jpg,"The Market is having crazy volatility, Does that mean retreat? No. What about inflation, What about soaring interest rates? Bad news? That isn't the message of the market.",
18,faJevOErOHfA0Ad5UBvFjqlrB2BWtW7H4VLlwWxrM70,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should JPMorgan Diversified Return U.S. Mid Cap Equity ETF (JPME) Be on Your Investing Radar?,Zacks Equity Research,2021-12-14T11:20:10Z,https://www.zacks.com/stock/news/1838898/should-jpmorgan-diversified-return-us-mid-cap-equity-etf-jpme-be-on-your-investing-radar,"['JPME', 'DVN', 'MRO', 'IJH', 'VO', 'CTRA']",https://www.zacks.com/amp/stock/news/1838898/should-jpmorgan-diversified-return-us-mid-cap-equity-etf-jpme-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default2.jpg,Style Box ETF report for JPME,
19,dxQTnjaVauAaYJ7JVY1eXEiFlnaeRCWPT6bVgO85Mpc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Is Invesco Russell 1000 Equal Weight ETF (EQAL) a Strong ETF Right Now?,Zacks Equity Research,2022-01-03T11:20:11Z,https://www.zacks.com/stock/news/1846330/is-invesco-russell-1000-equal-weight-etf-eqal-a-strong-etf-right-now,"['EQAL', 'VSAT', 'SPY', 'ANET', 'IVV', 'CTRA']",https://www.zacks.com/amp/stock/news/1846330/is-invesco-russell-1000-equal-weight-etf-eqal-a-strong-etf-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default28.jpg,Smart Beta ETF report for EQAL,
20,JlSu72P281qQvtfxBusqtnoyFDkgFJfAZEl2Qo4JA-o,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Company News for Jan 3, 2022",Zacks Equity Research,2022-01-03T15:49:00Z,https://www.zacks.com/stock/news/1846562/company-news-for-jan-3-2022,"['AMD', 'PFE', 'XLNX', 'NVAX', 'CTRA']",https://www.zacks.com/amp/stock/news/1846562/company-news-for-jan-3-2022,https://staticx-tuner.zacks.com/images/articles/main/89/447.jpg,"Companies In The News Are: PFE, CTRA, AMD, XLNX, NVAX.",
21,3NelFVwRA8O1hxzO8Rd8nXXauGCZJdbDsCOsgtsvMUw,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Tracking Leon Cooperman's Omega Advisors Portfolio - Q3 2021 Update,John Vincent,2022-01-04T08:39:25Z,https://seekingalpha.com/article/4477805-tracking-leon-cooperman-omega-advisors-portfolio-q3-2021-update,"['ABR', 'AMZN', 'APO', 'ASH', 'ASPU', 'ATH', 'BABA', 'BBDC', 'BHC', 'CI', 'CIM', 'COOP', 'CTRA', 'DVN', 'EFC', 'EPD', 'ET', 'FCRD', 'FISV', 'FOA', 'GCI', 'GM', 'GOOG', 'GOOGL', 'JSM', 'LAD', 'LVS', 'MP', 'MSFT', 'MSI', 'NAVI', 'NRG', 'OCN', 'PFSI', 'PSFE', 'PXD', 'SMTS', 'STKL', 'TRN', 'VOO', 'VRT', 'VTR', 'WSC']",https://seekingalpha.com/amp/article/4477805-tracking-leon-cooperman-omega-advisors-portfolio-q3-2021-update,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1163392692/medium_image_1163392692.jpg,This article is part of a series that provides an ongoing analysis of the changes made to Leon Cooperman’s 13F stock portfolio on a quarterly basis. Read more.,
22,IEPoFfDiUKPBXZ6z3J256bGb7ClpkPbS882xa6LwNuQ,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",The Dividend Freedom Tribe's Performance In 2021: Matching And Beating The Market,Robert & Sam Kovacs,2022-01-07T09:26:02Z,https://seekingalpha.com/article/4478393-dividend-freedom-tribes-performance-2021-matching-beating-market,"['AAPL', 'ABBV', 'ABR', 'AFL', 'AMGN', 'AMT', 'AMZN', 'AVGO', 'BAC', 'BBY', 'BCE', 'BMY', 'CAG', 'CBOE', 'CTRA', 'CVX', 'DKS', 'ENB', 'EOG', 'FB', 'FRT', 'GOOG', 'GOOGL', 'HPQ', 'IBM', 'IRM', 'JPM', 'KR', 'MED', 'MO', 'MS', 'MSFT', 'NHI', 'NVDA', 'NXST', 'OHI', 'OKE', 'OTRKP', 'PFE', 'PFG', 'PM', 'PNW', 'PRU', 'RF', 'RIO', 'SNA', 'SPY', 'T', 'TROW', 'TSLA', 'UNH', 'XOM']",https://seekingalpha.com/amp/article/4478393-dividend-freedom-tribes-performance-2021-matching-beating-market,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1347103285/medium_image_1347103285.jpg,Robert and I have created 3 All Weather dividend portfolios to showcase strategy at different target yields. Check out how our portfolios have performed in 2021.,
23,cqUtPJiw6EAMkCAMTfPJAq5_S0iyAb5magqX0kH4km8,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","Analyst Downgrades Devon Energy, Marathon Oil; Names Top Oil And Gas Stocks For 2022",Wayne Duggan,2022-01-10T16:11:13Z,https://www.benzinga.com/analyst-ratings/analyst-color/22/01/24973319/analyst-downgrades-devon-energy-marathon-oil-names-top-oil-and-gas-stocks-for-2022,"['APA', 'DVN', 'HES', 'MRO', 'OXY', 'PXD', 'XOM', 'CTRA']",https://www.benzinga.com/amp/content/24973319,https://cdn2.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/david-thielen-r5ob28wpwzo-unsplash.jpg?width=720,"Oil and gas stocks had a big year in 2021. Rebounding demand and supply shortages drove both oil and gas prices to multi-year highs.
After huge gains in the past 12 months, one analyst said Monday that investors may need to be more selective with oil and gas stocks in 2022.
The Analyst: Bank of America analyst Doug Leggate issued the following downgrades on Monday:

Devon Energy Corp (NYSE: DVN) downgraded from Buy to Neutral, price target raised from $50 to $57.
Pioneer Natural Resources Co (NYSE: PXD) downgraded from Buy to Neutral, price target raised from $230 to $234.
Marathon Oil Corporation (NYSE: MRO) downgraded from Neutral to Underperform, price target raised from $18 to $19.
Coterra Energy Inc (NYSE: CTRA) downgraded from Neutral to Underperform, price target cut from $26 to $23

Related Link: 10 ...","['Long Ideas', 'News', 'Analyst Color', 'Downgrades', 'Price Target', 'Commodities', 'Markets', 'Analyst Ratings', 'Trading Ideas']"
24,C4x-Utj3RCxGstX2KHVIVMBOLStMST9gw2GsbKWDYdE,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}",3 Sectors Set To Report Blistering Growth As Q4 Earnings Kick Off,Investing.com,2022-01-12T11:15:00Z,https://www.investing.com/analysis/3-sectors-set-to-report-blistering-growth-as-q4-earnings-kick-off-200614446,"['JPM', 'C', 'WFC', 'XOM', 'CVX', 'COP', 'FANG', 'CLR', 'PXD', 'CTRA', 'DVN', 'XLE', 'EOG', 'PXD', 'SLB', 'MPC', 'WMB', 'PSX', 'KMI', 'LUV', 'DAL', 'UPS', 'RTX', 'CAT', 'BA', 'XLI', 'UNP', 'HON', 'GE', 'MMM', 'DE', 'LMT', 'NUE', 'FCX', 'DOW', 'LYB', 'XLB', 'LIN', 'SHW', 'APD', 'ECL', 'NEM', 'DD', 'PPG', 'IFF']",https://m.investing.com/analysis/3-sectors-set-to-report-blistering-growth-as-q4-earnings-kick-off-200614446?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,,
